,User 0,User 1,User 2,User 3,precisionG,recallG,fscoreG,T,C,Quantity
451,96,32,250,566,0.781818182,1,0.87755102,43,55,1273
452,333,310,622,363,0.682926829,1,0.811594203,28,41,1257
453,283,227,49,84,0.791666667,1,0.88372093,38,48,1333
454,275,217,259,274,0.772727273,1,0.871794872,34,44,1323
455,588,66,542,601,0.88372093,1,0.938271605,38,43,1302
456,232,377,325,553,0.804878049,1,0.891891892,33,41,1383
457,538,75,491,452,0.822222222,1,0.902439024,37,45,1233
458,460,590,439,179,0.765957447,1,0.86746988,36,47,1266
459,11,226,363,543,0.785714286,1,0.88,44,56,1197
460,87,213,269,259,0.714285714,1,0.833333333,25,35,1336
461,66,78,569,4,0.770833333,1,0.870588235,37,48,1295
462,524,662,340,496,0.688888889,1,0.815789474,31,45,1275
463,520,182,261,127,0.826923077,1,0.905263158,43,52,1280
464,627,406,18,183,0.7,1,0.823529412,28,40,1256
465,58,294,594,94,0.666666667,1,0.8,26,39,1357
466,606,630,36,639,0.857142857,1,0.923076923,42,49,1336
467,142,171,318,530,0.826086957,1,0.904761905,38,46,1365
468,235,208,596,589,0.769230769,1,0.869565217,30,39,1344
469,485,123,5,34,0.676470588,1,0.807017544,23,34,1273
470,638,451,450,68,0.785714286,1,0.88,33,42,1348
471,169,246,254,410,0.68627451,1,0.813953488,35,51,1262
472,89,28,528,104,0.734693878,1,0.847058824,36,49,1308
473,165,36,116,244,0.818181818,1,0.9,36,44,1307
474,526,123,424,612,0.78,1,0.876404494,39,50,1315
475,540,161,610,577,0.717948718,1,0.835820896,28,39,1272
476,361,447,179,333,0.708333333,1,0.829268293,34,48,1251
477,540,599,79,187,0.659090909,1,0.794520548,29,44,1232
478,597,49,330,140,0.808510638,1,0.894117647,38,47,1366
479,43,594,480,180,0.685714286,1,0.813559322,24,35,1376
480,370,230,334,378,0.79245283,1,0.884210526,42,53,1358
481,627,145,577,538,0.829268293,1,0.906666667,34,41,1289
482,466,651,465,613,0.781818182,1,0.87755102,43,55,1347
483,426,635,502,485,0.702702703,1,0.825396825,26,37,1326
484,458,543,550,645,0.820512821,1,0.901408451,32,39,1342
485,182,601,81,319,0.804347826,1,0.891566265,37,46,1277
486,419,74,124,9,0.803921569,1,0.891304348,41,51,1304
487,544,158,310,398,0.787234043,1,0.880952381,37,47,1297
488,107,522,575,151,0.795918367,1,0.886363636,39,49,1301
489,546,102,227,516,0.763157895,1,0.865671642,29,38,1264
490,49,102,576,399,0.725,1,0.84057971,29,40,1330
491,234,298,431,621,0.722222222,1,0.838709677,26,36,1343
492,469,530,397,555,0.725,1,0.84057971,29,40,1237
493,9,429,269,39,0.810810811,1,0.895522388,30,37,1325
494,301,71,405,657,0.631578947,1,0.774193548,24,38,1333
495,366,55,126,142,0.75,1,0.857142857,36,48,1323
496,579,202,627,133,0.85106383,1,0.91954023,40,47,1335
497,223,326,630,276,0.711111111,1,0.831168831,32,45,1283
498,484,541,574,646,0.846153846,1,0.916666667,44,52,1348
499,296,4,437,439,0.756756757,1,0.861538462,28,37,1357
500,419,562,25,425,0.782608696,1,0.87804878,36,46,1357
501,30,44,15,260,0.725,1,0.84057971,29,40,1336
502,604,378,356,650,0.756097561,1,0.861111111,31,41,1367
503,508,135,114,247,0.727272727,1,0.842105263,24,33,1360
504,568,300,393,617,0.782608696,1,0.87804878,36,46,1284
505,619,516,147,261,0.794871795,1,0.885714286,31,39,1254
506,164,382,250,196,0.775,1,0.873239437,31,40,1207
507,165,79,181,339,0.770833333,1,0.870588235,37,48,1283
508,492,149,107,449,0.731707317,1,0.845070423,30,41,1264
509,404,363,614,661,0.8,1,0.888888889,36,45,1319
510,432,425,141,466,0.675675676,1,0.806451613,25,37,1367
511,214,355,528,166,0.697674419,1,0.821917808,30,43,1280
512,238,648,29,505,0.826923077,1,0.905263158,43,52,1358
513,204,159,392,493,0.803921569,1,0.891304348,41,51,1295
514,450,532,41,502,0.8,1,0.888888889,32,40,1329
515,53,192,68,149,0.804347826,1,0.891566265,37,46,1297
516,588,109,126,62,0.833333333,1,0.909090909,40,48,1410
517,573,552,81,43,0.775510204,1,0.873563218,38,49,1341
518,519,412,434,209,0.82,1,0.901098901,41,50,1328
519,655,605,601,200,0.744680851,1,0.853658537,35,47,1326
520,379,637,55,377,0.843137255,1,0.914893617,43,51,1309
521,15,160,318,621,0.692307692,1,0.818181818,27,39,1295
522,641,361,659,430,0.714285714,1,0.833333333,25,35,1337
523,308,84,539,43,0.689655172,1,0.816326531,20,29,1309
524,494,584,359,140,0.651162791,1,0.788732394,28,43,1285
525,560,302,169,315,0.755555556,1,0.860759494,34,45,1344
526,239,451,269,191,0.780487805,1,0.876712329,32,41,1319
527,348,648,478,111,0.859649123,1,0.924528302,49,57,1335
528,94,328,643,565,0.702702703,1,0.825396825,26,37,1387
529,348,151,423,165,0.820512821,1,0.901408451,32,39,1319
530,434,250,564,154,0.8,1,0.888888889,36,45,1275
531,425,163,604,267,0.791666667,1,0.88372093,38,48,1352
532,573,184,507,339,0.818181818,1,0.9,36,44,1267
533,515,52,527,143,0.780487805,1,0.876712329,32,41,1325
534,618,573,623,235,0.789473684,1,0.882352941,45,57,1341
535,557,126,565,420,0.8125,1,0.896551724,39,48,1395
536,570,249,584,357,0.738095238,1,0.849315068,31,42,1292
537,471,349,27,630,0.821428571,1,0.901960784,46,56,1350
538,44,31,577,261,0.642857143,1,0.782608696,27,42,1336
539,359,120,378,608,0.759259259,1,0.863157895,41,54,1276
540,386,86,317,442,0.609756098,1,0.757575758,25,41,1344
541,402,151,87,372,0.771428571,1,0.870967742,27,35,1358
542,141,497,179,45,0.784313725,1,0.879120879,40,51,1318
543,270,346,179,310,0.716981132,1,0.835164835,38,53,1257
544,452,558,128,534,0.833333333,1,0.909090909,35,42,1253
545,494,420,548,42,0.754385965,1,0.86,43,57,1363
546,491,363,302,166,0.875,1,0.933333333,42,48,1324
547,86,210,358,42,0.756756757,1,0.861538462,28,37,1299
548,548,161,20,60,0.711111111,1,0.831168831,32,45,1314
549,405,175,521,307,0.75,1,0.857142857,33,44,1350
550,54,63,504,129,0.825,1,0.904109589,33,40,1298
551,405,334,573,65,0.720930233,1,0.837837838,31,43,1406
552,535,183,498,591,0.736842105,1,0.848484848,42,57,1218
553,593,460,143,288,0.836363636,1,0.910891089,46,55,1279
554,463,500,262,403,0.82,1,0.901098901,41,50,1331
555,559,50,75,538,0.805555556,1,0.892307692,29,36,1286
556,189,129,224,25,0.76744186,1,0.868421053,33,43,1357
557,125,182,488,607,0.72,1,0.837209302,36,50,1327
558,155,608,651,660,0.756097561,1,0.861111111,31,41,1251
559,497,51,623,564,0.723404255,1,0.839506173,34,47,1305
560,600,10,76,351,0.75,1,0.857142857,33,44,1340
561,383,560,423,498,0.857142857,1,0.923076923,42,49,1351
562,194,484,414,559,0.7,1,0.823529412,28,40,1280
563,270,33,436,142,0.659090909,1,0.794520548,29,44,1296
564,412,593,611,579,0.75,1,0.857142857,33,44,1298
565,497,472,317,102,0.804878049,1,0.891891892,33,41,1343
566,662,659,614,227,0.767857143,1,0.868686869,43,56,1338
567,128,427,367,94,0.80952381,1,0.894736842,34,42,1317
568,18,247,221,21,0.78,1,0.876404494,39,50,1355
569,613,143,575,88,0.78125,1,0.877192982,25,32,1249
570,53,466,129,134,0.782608696,1,0.87804878,36,46,1370
571,541,289,502,345,0.8,1,0.888888889,28,35,1384
572,518,144,571,166,0.811320755,1,0.895833333,43,53,1306
573,272,83,494,201,0.803571429,1,0.891089109,45,56,1295
574,317,335,489,134,0.780487805,1,0.876712329,32,41,1364
575,124,236,337,61,0.757575758,1,0.862068966,25,33,1349
576,163,462,455,642,0.739130435,1,0.85,34,46,1305
577,396,137,200,637,0.829787234,1,0.906976744,39,47,1288
578,492,541,419,298,0.790697674,1,0.883116883,34,43,1356
579,157,645,510,148,0.777777778,1,0.875,35,45,1277
580,252,291,75,576,0.763636364,1,0.865979381,42,55,1362
581,595,220,276,295,0.826923077,1,0.905263158,43,52,1313
582,479,349,507,172,0.666666667,1,0.8,32,48,1309
583,286,261,347,385,0.666666667,1,0.8,22,33,1324
584,562,508,380,247,0.775,1,0.873239437,31,40,1326
585,415,469,590,571,0.837837838,1,0.911764706,31,37,1321
586,569,229,461,102,0.681818182,1,0.810810811,15,22,1206
587,611,214,422,552,0.744186047,1,0.853333333,32,43,1327
588,16,22,326,471,0.681818182,1,0.810810811,30,44,1245
589,259,191,567,203,0.717391304,1,0.835443038,33,46,1326
590,356,112,201,606,0.744186047,1,0.853333333,32,43,1255
591,642,384,405,361,0.641025641,1,0.78125,25,39,1330
592,165,227,204,234,0.820512821,1,0.901408451,32,39,1301
593,145,204,622,129,0.652173913,1,0.789473684,30,46,1350
594,556,368,155,619,0.771428571,1,0.870967742,27,35,1277
595,305,58,387,197,0.710526316,1,0.830769231,27,38,1322
596,487,324,437,512,0.780487805,1,0.876712329,32,41,1307
597,118,616,430,164,0.727272727,1,0.842105263,32,44,1288
598,329,209,326,109,0.8,1,0.888888889,32,40,1277
599,576,292,114,206,0.731707317,1,0.845070423,30,41,1305
600,213,467,266,609,0.702702703,1,0.825396825,26,37,1279
601,133,551,95,437,0.76744186,1,0.868421053,33,43,1289
602,300,212,358,329,0.694444444,1,0.819672131,25,36,1284
603,225,448,483,268,0.743589744,1,0.852941176,29,39,1324
604,640,230,385,16,0.794871795,1,0.885714286,31,39,1266
605,28,294,642,237,0.790697674,1,0.883116883,34,43,1295
606,84,484,472,485,0.780487805,1,0.876712329,32,41,1258
607,160,314,621,358,0.75,1,0.857142857,24,32,1302
608,171,245,312,416,0.775,1,0.873239437,31,40,1352
609,565,427,639,195,0.666666667,1,0.8,24,36,1329
610,506,2,5,617,0.8,1,0.888888889,32,40,1328
611,303,648,103,6,0.789473684,1,0.882352941,30,38,1284
612,643,564,39,345,0.810344828,1,0.895238095,47,58,1418
613,392,8,661,232,0.742857143,1,0.852459016,26,35,1377
614,364,256,594,599,0.697674419,1,0.821917808,30,43,1370
615,257,264,376,489,0.80952381,1,0.894736842,34,42,1274
616,101,579,265,155,0.804347826,1,0.891566265,37,46,1359
617,142,188,498,93,0.680851064,1,0.810126582,32,47,1295
618,160,463,118,167,0.787234043,1,0.880952381,37,47,1341
619,426,145,489,181,0.775,1,0.873239437,31,40,1287
620,197,255,598,169,0.78,1,0.876404494,39,50,1304
621,213,637,448,200,0.76,1,0.863636364,38,50,1376
622,581,314,240,343,0.806451613,1,0.892857143,25,31,1324
623,399,469,8,459,0.741935484,1,0.851851852,23,31,1415
624,157,580,571,184,0.777777778,1,0.875,28,36,1314
625,18,195,503,568,0.837837838,1,0.911764706,31,37,1287
626,21,372,15,506,0.82,1,0.901098901,41,50,1324
627,487,16,302,618,0.804347826,1,0.891566265,37,46,1287
628,547,101,195,98,0.738095238,1,0.849315068,31,42,1292
629,388,157,284,421,0.777777778,1,0.875,28,36,1297
630,535,361,193,582,0.769230769,1,0.869565217,30,39,1404
631,45,149,105,411,0.795454545,1,0.886075949,35,44,1351
632,641,565,552,217,0.814814815,1,0.897959184,44,54,1335
633,424,463,123,147,0.738095238,1,0.849315068,31,42,1305
634,206,95,431,372,0.816326531,1,0.898876404,40,49,1341
635,147,152,284,375,0.763157895,1,0.865671642,29,38,1314
636,109,548,427,345,0.787234043,1,0.880952381,37,47,1370
637,256,292,105,378,0.787234043,1,0.880952381,37,47,1347
638,468,330,518,652,0.723404255,1,0.839506173,34,47,1318
639,378,600,255,650,0.84,1,0.913043478,42,50,1350
640,60,353,129,377,0.703703704,1,0.826086957,38,54,1347
641,448,34,206,625,0.72,1,0.837209302,36,50,1341
642,318,338,639,552,0.794871795,1,0.885714286,31,39,1337
643,82,465,447,373,0.722222222,1,0.838709677,26,36,1272
644,222,415,198,86,0.775510204,1,0.873563218,38,49,1345
645,185,224,384,482,0.780487805,1,0.876712329,32,41,1291
646,582,375,188,405,0.744186047,1,0.853333333,32,43,1331
647,431,76,614,259,0.843137255,1,0.914893617,43,51,1308
648,496,307,442,631,0.803921569,1,0.891304348,41,51,1335
649,325,194,79,649,0.8,1,0.888888889,28,35,1342
650,208,443,645,351,0.75,1,0.857142857,36,48,1350
651,146,154,28,555,0.705882353,1,0.827586207,24,34,1265
652,182,661,167,506,0.675,1,0.805970149,27,40,1293
653,449,520,514,29,0.755555556,1,0.860759494,34,45,1315
654,583,495,630,71,0.780487805,1,0.876712329,32,41,1315
655,14,197,420,112,0.772727273,1,0.871794872,34,44,1282
656,372,354,30,273,0.814814815,1,0.897959184,44,54,1315
657,199,257,401,584,0.821428571,1,0.901960784,46,56,1340
658,419,463,630,599,0.833333333,1,0.909090909,40,48,1319
659,2,121,154,572,0.85,1,0.918918919,34,40,1342
660,563,603,17,470,0.829268293,1,0.906666667,34,41,1272
661,56,271,65,3,0.777777778,1,0.875,35,45,1428
662,662,241,272,460,0.763157895,1,0.865671642,29,38,1300
663,528,625,382,87,0.714285714,1,0.833333333,20,28,1345
664,219,19,331,171,0.761904762,1,0.864864865,32,42,1300
665,543,133,628,177,0.755555556,1,0.860759494,34,45,1364
666,176,104,154,606,0.76,1,0.863636364,38,50,1223
667,141,513,550,359,0.75862069,1,0.862745098,44,58,1373
668,305,492,642,629,0.710526316,1,0.830769231,27,38,1215
669,448,562,480,198,0.8,1,0.888888889,36,45,1351
670,560,54,176,368,0.708333333,1,0.829268293,34,48,1309
671,452,94,348,191,0.744186047,1,0.853333333,32,43,1262
672,578,312,153,650,0.822222222,1,0.902439024,37,45,1368
673,166,661,35,272,0.811320755,1,0.895833333,43,53,1304
674,7,378,125,351,0.754716981,1,0.860215054,40,53,1383
675,599,315,11,603,0.675,1,0.805970149,27,40,1283
676,196,158,373,584,0.760869565,1,0.864197531,35,46,1250
677,178,32,350,534,0.863636364,1,0.926829268,38,44,1243
678,544,314,12,350,0.86,1,0.924731183,43,50,1399
679,529,378,180,439,0.702702703,1,0.825396825,26,37,1336
680,27,387,625,602,0.777777778,1,0.875,28,36,1306
681,180,375,573,71,0.769230769,1,0.869565217,40,52,1293
682,626,588,451,261,0.763157895,1,0.865671642,29,38,1398
683,164,518,436,168,0.769230769,1,0.869565217,30,39,1269
684,237,618,112,63,0.804878049,1,0.891891892,33,41,1349
685,576,551,257,597,0.767857143,1,0.868686869,43,56,1299
686,338,629,405,628,0.866666667,1,0.928571429,39,45,1383
687,485,621,468,286,0.725,1,0.84057971,29,40,1315
688,192,430,70,389,0.740740741,1,0.85106383,40,54,1358
689,316,507,521,159,0.818181818,1,0.9,36,44,1274
690,389,381,133,178,0.833333333,1,0.909090909,35,42,1314
691,369,30,591,418,0.705882353,1,0.827586207,24,34,1254
692,340,101,404,96,0.702702703,1,0.825396825,26,37,1307
693,309,410,74,50,0.869565217,1,0.930232558,40,46,1305
694,488,285,165,382,0.743589744,1,0.852941176,29,39,1293
695,422,268,634,608,0.760869565,1,0.864197531,35,46,1300
696,199,367,617,631,0.777777778,1,0.875,35,45,1357
697,39,451,445,474,0.772727273,1,0.871794872,34,44,1300
698,532,343,370,298,0.666666667,1,0.8,28,42,1304
699,228,87,415,518,0.707317073,1,0.828571429,29,41,1316
700,392,603,521,595,0.764705882,1,0.866666667,26,34,1308
701,342,280,52,643,0.791666667,1,0.88372093,38,48,1349
702,332,579,262,354,0.769230769,1,0.869565217,40,52,1308
703,581,168,586,232,0.829268293,1,0.906666667,34,41,1308
704,19,502,546,369,0.8,1,0.888888889,32,40,1312
705,3,586,326,462,0.770833333,1,0.870588235,37,48,1283
706,405,130,274,91,0.761904762,1,0.864864865,32,42,1343
707,337,457,187,125,0.843137255,1,0.914893617,43,51,1242
708,302,90,65,160,0.8,1,0.888888889,40,50,1352
709,613,393,660,357,0.795918367,1,0.886363636,39,49,1277
710,424,558,40,266,0.694444444,1,0.819672131,25,36,1365
711,307,22,277,1,0.790697674,1,0.883116883,34,43,1287
712,601,512,545,587,0.76744186,1,0.868421053,33,43,1244
713,540,242,442,53,0.756756757,1,0.861538462,28,37,1238
714,422,293,489,358,0.78,1,0.876404494,39,50,1298
715,93,470,352,615,0.707317073,1,0.828571429,29,41,1287
716,48,572,55,463,0.682926829,1,0.811594203,28,41,1298
717,353,228,238,186,0.847826087,1,0.917647059,39,46,1373
718,603,588,19,38,0.682926829,1,0.811594203,28,41,1320
719,245,33,123,554,0.785714286,1,0.88,44,56,1255
720,70,38,603,152,0.808510638,1,0.894117647,38,47,1351
721,623,89,426,74,0.757575758,1,0.862068966,25,33,1286
722,366,506,644,522,0.816326531,1,0.898876404,40,49,1344
723,580,279,418,48,0.707317073,1,0.828571429,29,41,1296
724,209,189,461,82,0.75,1,0.857142857,27,36,1262
725,39,397,259,25,0.783783784,1,0.878787879,29,37,1302
726,623,49,197,469,0.84,1,0.913043478,42,50,1233
727,475,612,297,104,0.788461538,1,0.88172043,41,52,1335
728,247,81,419,239,0.822222222,1,0.902439024,37,45,1312
729,19,142,57,198,0.810810811,1,0.895522388,30,37,1407
730,84,624,208,249,0.764705882,1,0.866666667,26,34,1293
731,22,92,540,188,0.675,1,0.805970149,27,40,1256
732,381,276,21,617,0.775510204,1,0.873563218,38,49,1290
733,23,235,354,37,0.743589744,1,0.852941176,29,39,1380
734,337,82,586,52,0.825,1,0.904109589,33,40,1338
735,10,658,458,185,0.681818182,1,0.810810811,30,44,1280
736,97,635,194,243,0.727272727,1,0.842105263,32,44,1357
737,412,175,78,431,0.851851852,1,0.92,46,54,1331
738,495,479,69,109,0.75,1,0.857142857,33,44,1306
739,528,37,87,153,0.794871795,1,0.885714286,31,39,1351
740,459,120,184,484,0.793103448,1,0.884615385,23,29,1311
741,599,206,536,519,0.780487805,1,0.876712329,32,41,1359
742,97,46,524,598,0.770833333,1,0.870588235,37,48,1261
743,213,652,133,313,0.775,1,0.873239437,31,40,1333
744,12,368,571,278,0.843137255,1,0.914893617,43,51,1343
745,198,407,123,383,0.830508475,1,0.907407407,49,59,1294
746,539,472,28,541,0.85106383,1,0.91954023,40,47,1346
747,199,286,158,556,0.775,1,0.873239437,31,40,1304
748,605,585,6,81,0.75,1,0.857142857,33,44,1322
749,658,129,487,428,0.704545455,1,0.826666667,31,44,1292
750,473,59,405,241,0.833333333,1,0.909090909,35,42,1335
751,98,307,360,336,0.842105263,1,0.914285714,48,57,1251
752,539,152,439,176,0.808510638,1,0.894117647,38,47,1360
753,450,281,264,211,0.743589744,1,0.852941176,29,39,1276
754,338,541,327,244,0.813953488,1,0.897435897,35,43,1363
755,475,122,43,556,0.7,1,0.823529412,28,40,1313
756,116,371,405,34,0.854166667,1,0.921348315,41,48,1313
757,459,648,274,398,0.772727273,1,0.871794872,34,44,1373
758,51,626,603,288,0.723404255,1,0.839506173,34,47,1310
759,508,76,501,220,0.773584906,1,0.872340426,41,53,1343
760,224,478,205,264,0.648648649,1,0.786885246,24,37,1275
761,463,395,405,495,0.789473684,1,0.882352941,30,38,1359
762,442,546,98,569,0.769230769,1,0.869565217,30,39,1218
763,231,220,90,75,0.791666667,1,0.88372093,38,48,1372
764,427,355,619,79,0.744680851,1,0.853658537,35,47,1263
765,641,422,294,143,0.85106383,1,0.91954023,40,47,1339
766,659,48,513,132,0.783783784,1,0.878787879,29,37,1258
767,211,141,121,447,0.843137255,1,0.914893617,43,51,1345
768,487,474,318,501,0.651162791,1,0.788732394,28,43,1323
769,199,654,178,517,0.775,1,0.873239437,31,40,1257
770,541,137,118,538,0.854166667,1,0.921348315,41,48,1343
771,112,55,535,621,0.72972973,1,0.84375,27,37,1330
772,287,294,352,413,0.627906977,1,0.771428571,27,43,1290
773,259,462,49,164,0.816666667,1,0.899082569,49,60,1293
774,616,325,575,306,0.777777778,1,0.875,35,45,1310
775,267,609,217,403,0.84,1,0.913043478,42,50,1326
776,657,297,627,437,0.769230769,1,0.869565217,30,39,1305
777,259,356,644,164,0.744680851,1,0.853658537,35,47,1300
778,305,40,180,455,0.692307692,1,0.818181818,27,39,1340
779,531,538,36,222,0.830188679,1,0.907216495,44,53,1304
780,118,42,344,36,0.714285714,1,0.833333333,30,42,1360
781,637,28,256,168,0.754716981,1,0.860215054,40,53,1301
782,505,306,601,315,0.755102041,1,0.860465116,37,49,1393
783,337,254,48,167,0.702702703,1,0.825396825,26,37,1314
784,521,61,265,493,0.738095238,1,0.849315068,31,42,1380
785,150,535,528,105,0.76,1,0.863636364,38,50,1285
786,548,546,104,442,0.787234043,1,0.880952381,37,47,1302
787,605,326,624,321,0.764705882,1,0.866666667,39,51,1343
788,353,344,639,335,0.760869565,1,0.864197531,35,46,1350
789,248,505,380,356,0.804347826,1,0.891566265,37,46,1340
790,225,394,71,141,0.818181818,1,0.9,36,44,1326
791,161,199,475,556,0.695652174,1,0.820512821,32,46,1316
792,625,440,214,486,0.6875,1,0.814814815,22,32,1305
793,15,275,18,197,0.823529412,1,0.903225806,42,51,1257
794,245,319,622,545,0.80952381,1,0.894736842,34,42,1310
795,386,176,46,59,0.75,1,0.857142857,33,44,1274
796,526,492,143,648,0.813953488,1,0.897435897,35,43,1324
797,55,212,386,461,0.807692308,1,0.893617021,21,26,1312
798,624,179,458,120,0.666666667,1,0.8,28,42,1292
799,497,219,193,592,0.846153846,1,0.916666667,44,52,1296
800,184,417,145,83,0.757575758,1,0.862068966,25,33,1220
801,143,3,618,565,0.739130435,1,0.85,34,46,1378
802,83,19,546,367,0.782608696,1,0.87804878,36,46,1302
803,412,318,49,335,0.8,1,0.888888889,44,55,1327
804,296,463,85,253,0.706896552,1,0.828282828,41,58,1340
805,554,662,474,456,0.85,1,0.918918919,34,40,1227
806,234,587,629,437,0.722222222,1,0.838709677,26,36,1231
807,203,496,356,296,0.769230769,1,0.869565217,30,39,1281
808,538,442,262,387,0.764705882,1,0.866666667,26,34,1294
809,161,505,483,97,0.788461538,1,0.88172043,41,52,1330
810,17,135,310,176,0.724137931,1,0.84,21,29,1220
811,544,600,337,602,0.836734694,1,0.911111111,41,49,1312
812,349,399,539,10,0.875,1,0.933333333,42,48,1395
813,533,345,139,534,0.76744186,1,0.868421053,33,43,1390
814,112,513,285,280,0.795454545,1,0.886075949,35,44,1356
815,88,524,443,481,0.8,1,0.888888889,32,40,1356
816,294,590,412,588,0.842105263,1,0.914285714,32,38,1331
817,21,277,387,297,0.80952381,1,0.894736842,34,42,1286
818,654,363,33,42,0.705882353,1,0.827586207,36,51,1296
819,165,377,90,205,0.74137931,1,0.851485149,43,58,1355
820,77,320,181,375,0.777777778,1,0.875,35,45,1332
821,151,191,36,177,0.791666667,1,0.88372093,38,48,1369
822,495,61,90,9,0.833333333,1,0.909090909,40,48,1365
823,616,149,526,300,0.820512821,1,0.901408451,32,39,1273
824,640,181,23,171,0.781818182,1,0.87755102,43,55,1309
825,173,343,260,285,0.791666667,1,0.88372093,38,48,1307
826,85,518,187,71,0.829787234,1,0.906976744,39,47,1253
827,225,294,428,103,0.804878049,1,0.891891892,33,41,1258
828,369,466,218,473,0.808510638,1,0.894117647,38,47,1366
829,151,125,224,37,0.804878049,1,0.891891892,33,41,1248
830,4,111,135,127,0.763157895,1,0.865671642,29,38,1316
831,305,507,219,625,0.714285714,1,0.833333333,30,42,1307
832,132,588,446,230,0.791666667,1,0.88372093,38,48,1330
833,18,90,473,348,0.803921569,1,0.891304348,41,51,1332
834,205,518,420,181,0.743589744,1,0.852941176,29,39,1327
835,374,292,602,274,0.794871795,1,0.885714286,31,39,1344
836,377,35,253,202,0.733333333,1,0.846153846,33,45,1292
837,211,145,174,18,0.6875,1,0.814814815,22,32,1312
838,584,399,508,278,0.734693878,1,0.847058824,36,49,1321
839,525,50,301,294,0.813953488,1,0.897435897,35,43,1313
840,46,69,475,630,0.789473684,1,0.882352941,30,38,1258
841,516,76,567,571,0.783333333,1,0.878504673,47,60,1332
842,240,401,542,21,0.773584906,1,0.872340426,41,53,1356
843,502,472,359,334,0.744186047,1,0.853333333,32,43,1275
844,632,585,119,346,0.837837838,1,0.911764706,31,37,1299
845,465,411,437,398,0.833333333,1,0.909090909,35,42,1357
846,487,104,34,405,0.761904762,1,0.864864865,32,42,1324
847,189,342,308,263,0.794871795,1,0.885714286,31,39,1259
848,451,471,51,658,0.631578947,1,0.774193548,24,38,1342
849,366,11,397,416,0.75,1,0.857142857,36,48,1231
850,341,556,367,102,0.764705882,1,0.866666667,26,34,1244
851,345,263,370,598,0.755102041,1,0.860465116,37,49,1404
852,76,10,38,261,0.844827586,1,0.91588785,49,58,1341
853,358,101,539,467,0.769230769,1,0.869565217,30,39,1305
854,292,233,88,573,0.829787234,1,0.906976744,39,47,1365
855,372,488,382,439,0.714285714,1,0.833333333,30,42,1349
856,86,298,179,102,0.631578947,1,0.774193548,24,38,1298
857,114,43,229,589,0.80952381,1,0.894736842,34,42,1310
858,447,83,45,373,0.717948718,1,0.835820896,28,39,1284
859,535,280,199,381,0.87804878,1,0.935064935,36,41,1268
860,274,517,395,165,0.75,1,0.857142857,39,52,1312
861,497,338,89,455,0.754385965,1,0.86,43,57,1299
862,608,327,29,5,0.862745098,1,0.926315789,44,51,1333
863,220,280,134,172,0.75,1,0.857142857,39,52,1437
864,544,322,476,13,0.735294118,1,0.847457627,25,34,1359
865,639,605,624,551,0.795918367,1,0.886363636,39,49,1288
866,6,43,88,102,0.872340426,1,0.931818182,41,47,1354
867,337,368,239,328,0.733333333,1,0.846153846,33,45,1308
868,524,151,82,242,0.75,1,0.857142857,30,40,1337
869,186,635,575,188,0.717948718,1,0.835820896,28,39,1348
870,137,247,592,199,0.8,1,0.888888889,36,45,1315
871,332,348,642,361,0.755102041,1,0.860465116,37,49,1282
872,179,431,428,578,0.733333333,1,0.846153846,33,45,1366
873,640,280,595,573,0.789473684,1,0.882352941,30,38,1305
874,479,204,549,503,0.677419355,1,0.807692308,21,31,1250
875,149,217,504,600,0.742857143,1,0.852459016,26,35,1312
876,328,24,15,473,0.8125,1,0.896551724,26,32,1269
877,607,280,402,162,0.847826087,1,0.917647059,39,46,1361
878,227,131,298,80,0.759259259,1,0.863157895,41,54,1353
879,174,535,49,470,0.75,1,0.857142857,33,44,1309
880,627,481,102,209,0.811320755,1,0.895833333,43,53,1350
881,564,337,501,504,0.794871795,1,0.885714286,31,39,1296
882,50,196,72,514,0.825,1,0.904109589,33,40,1274
883,480,490,481,305,0.692307692,1,0.818181818,27,39,1324
884,177,585,355,29,0.622222222,1,0.767123288,28,45,1398
885,524,12,394,447,0.72972973,1,0.84375,27,37,1280
886,325,111,322,642,0.710526316,1,0.830769231,27,38,1292
887,82,408,321,106,0.775,1,0.873239437,31,40,1309
888,536,498,231,63,0.711111111,1,0.831168831,32,45,1292
889,404,407,306,528,0.791666667,1,0.88372093,38,48,1392
890,257,323,199,446,0.807017544,1,0.893203883,46,57,1301
891,3,533,29,571,0.795454545,1,0.886075949,35,44,1364
892,545,480,476,28,0.840909091,1,0.913580247,37,44,1324
893,606,127,450,383,0.723404255,1,0.839506173,34,47,1274
894,179,308,310,438,0.636363636,1,0.777777778,21,33,1222
895,394,156,406,477,0.842105263,1,0.914285714,32,38,1190
896,514,474,129,468,0.771428571,1,0.870967742,27,35,1304
897,498,472,332,371,0.854166667,1,0.921348315,41,48,1292
898,304,114,201,580,0.709677419,1,0.830188679,22,31,1343
899,597,177,442,19,0.75,1,0.857142857,30,40,1294
900,335,218,577,53,0.813953488,1,0.897435897,35,43,1347
901,517,636,536,249,0.826923077,1,0.905263158,43,52,1299
902,375,92,306,631,0.830188679,1,0.907216495,44,53,1387
903,640,617,357,394,0.735294118,1,0.847457627,25,34,1356
904,170,130,490,140,0.763157895,1,0.865671642,29,38,1322
905,278,192,438,372,0.781818182,1,0.87755102,43,55,1321
906,235,131,556,311,0.722222222,1,0.838709677,26,36,1376
