,User 0,User 1,User 2,precisionG,recallG,fscoreG,T,C,Quantity
485,353,288,393,0.777777778,1,0.875,21,27,1521
486,360,32,80,0.875,1,0.933333333,35,40,1563
487,517,244,187,0.84,1,0.913043478,21,25,1484
488,259,649,180,0.88,1,0.936170213,22,25,1455
489,6,327,294,0.793103448,1,0.884615385,23,29,1549
490,198,187,98,0.793103448,1,0.884615385,23,29,1479
491,373,184,108,0.761904762,1,0.864864865,16,21,1546
492,522,331,442,0.863636364,1,0.926829268,19,22,1507
493,466,638,545,0.85,1,0.918918919,17,20,1633
494,291,656,191,0.84,1,0.913043478,21,25,1462
495,414,472,534,0.92,1,0.958333333,23,25,1554
496,626,415,102,0.807692308,1,0.893617021,21,26,1483
497,604,334,59,0.821428571,1,0.901960784,23,28,1492
498,160,60,606,0.777777778,1,0.875,21,27,1519
499,358,234,593,0.772727273,1,0.871794872,17,22,1524
500,144,520,550,0.857142857,1,0.923076923,18,21,1481
501,193,514,544,0.931034483,1,0.964285714,27,29,1539
502,104,399,490,0.857142857,1,0.923076923,18,21,1510
503,608,35,70,0.724137931,1,0.84,21,29,1503
504,410,489,462,0.904761905,1,0.95,19,21,1492
505,645,176,629,0.925925926,1,0.961538462,25,27,1494
506,49,124,603,0.88,1,0.936170213,22,25,1484
507,593,285,32,0.870967742,1,0.931034483,27,31,1489
508,609,140,540,0.818181818,1,0.9,27,33,1583
509,659,124,600,0.909090909,1,0.952380952,20,22,1488
510,613,142,434,0.727272727,1,0.842105263,16,22,1465
511,423,270,494,0.9375,1,0.967741935,30,32,1482
512,556,619,67,0.7,1,0.823529412,14,20,1558
513,361,255,586,0.846153846,1,0.916666667,22,26,1459
514,58,230,654,0.761904762,1,0.864864865,16,21,1563
515,195,38,487,0.857142857,1,0.923076923,18,21,1451
516,407,509,77,0.866666667,1,0.928571429,26,30,1539
517,463,507,285,0.888888889,1,0.941176471,24,27,1469
518,149,310,32,0.727272727,1,0.842105263,24,33,1553
519,193,334,641,0.769230769,1,0.869565217,20,26,1487
520,76,254,1,0.8,1,0.888888889,20,25,1492
521,208,471,477,0.862068966,1,0.925925926,25,29,1501
522,234,227,447,0.88,1,0.936170213,22,25,1543
523,491,119,571,0.826086957,1,0.904761905,19,23,1515
524,286,452,645,0.947368421,1,0.972972973,18,19,1554
525,359,288,115,0.870967742,1,0.931034483,27,31,1489
526,516,50,466,0.833333333,1,0.909090909,20,24,1513
527,503,578,486,0.84,1,0.913043478,21,25,1539
528,443,226,427,0.878787879,1,0.935483871,29,33,1409
529,417,29,404,0.888888889,1,0.941176471,24,27,1508
530,185,470,133,0.851851852,1,0.92,23,27,1513
531,519,387,506,0.884615385,1,0.93877551,23,26,1521
532,215,641,660,0.833333333,1,0.909090909,25,30,1456
533,588,213,316,0.866666667,1,0.928571429,26,30,1580
534,527,204,494,0.857142857,1,0.923076923,24,28,1534
535,591,105,550,0.833333333,1,0.909090909,20,24,1479
536,569,313,210,0.857142857,1,0.923076923,18,21,1436
537,621,349,539,0.904761905,1,0.95,19,21,1524
538,349,471,177,0.807692308,1,0.893617021,21,26,1469
539,410,446,264,0.903225806,1,0.949152542,28,31,1526
540,552,161,483,0.826086957,1,0.904761905,19,23,1548
541,586,19,311,0.846153846,1,0.916666667,22,26,1486
542,467,349,327,0.761904762,1,0.864864865,16,21,1550
543,514,518,391,0.846153846,1,0.916666667,22,26,1443
544,484,84,545,0.913043478,1,0.954545455,21,23,1502
545,430,195,433,0.772727273,1,0.871794872,17,22,1477
546,417,458,523,0.837837838,1,0.911764706,31,37,1541
547,661,208,413,0.833333333,1,0.909090909,15,18,1549
548,381,149,42,0.695652174,1,0.820512821,16,23,1556
549,105,108,30,0.88,1,0.936170213,22,25,1499
550,410,601,332,0.962962963,1,0.981132075,26,27,1470
551,172,497,222,0.875,1,0.933333333,28,32,1578
552,1,65,414,0.88,1,0.936170213,22,25,1497
553,125,496,134,0.793103448,1,0.884615385,23,29,1521
554,567,108,552,0.8,1,0.888888889,20,25,1477
555,327,300,195,0.821428571,1,0.901960784,23,28,1500
556,453,184,152,0.827586207,1,0.905660377,24,29,1507
557,53,43,142,0.851851852,1,0.92,23,27,1521
558,103,28,145,0.833333333,1,0.909090909,15,18,1449
559,302,460,223,0.777777778,1,0.875,21,27,1568
560,72,102,547,0.75,1,0.857142857,18,24,1461
561,447,180,622,0.666666667,1,0.8,14,21,1460
562,459,198,252,0.857142857,1,0.923076923,18,21,1530
563,218,522,381,0.875,1,0.933333333,21,24,1475
564,116,35,111,0.862068966,1,0.925925926,25,29,1498
565,46,466,69,0.875,1,0.933333333,28,32,1531
566,345,203,535,0.884615385,1,0.93877551,23,26,1533
567,441,390,16,0.85,1,0.918918919,17,20,1523
568,44,280,569,0.826086957,1,0.904761905,19,23,1448
569,550,466,630,0.777777778,1,0.875,21,27,1560
570,54,655,394,0.818181818,1,0.9,27,33,1574
571,12,60,533,0.84,1,0.913043478,21,25,1490
572,554,80,184,0.894736842,1,0.944444444,17,19,1591
573,162,212,573,0.846153846,1,0.916666667,22,26,1523
574,467,382,270,0.884615385,1,0.93877551,23,26,1434
575,272,445,278,0.862068966,1,0.925925926,25,29,1432
576,302,325,574,0.896551724,1,0.945454545,26,29,1532
577,50,273,337,0.740740741,1,0.85106383,20,27,1549
578,655,62,447,0.793103448,1,0.884615385,23,29,1500
579,476,209,51,0.888888889,1,0.941176471,24,27,1522
580,227,606,298,0.821428571,1,0.901960784,23,28,1510
581,433,402,301,0.76,1,0.863636364,19,25,1467
582,654,214,528,0.846153846,1,0.916666667,22,26,1482
583,401,274,461,0.869565217,1,0.930232558,20,23,1436
584,651,125,156,0.888888889,1,0.941176471,24,27,1579
585,276,367,387,0.875,1,0.933333333,21,24,1507
586,272,617,387,0.851851852,1,0.92,23,27,1471
587,211,153,571,0.833333333,1,0.909090909,20,24,1466
588,94,412,299,0.851851852,1,0.92,23,27,1486
589,631,453,642,0.84375,1,0.915254237,27,32,1579
590,541,165,80,0.90625,1,0.950819672,29,32,1553
591,374,195,437,0.761904762,1,0.864864865,16,21,1503
592,614,599,45,0.911764706,1,0.953846154,31,34,1475
593,507,403,641,0.92,1,0.958333333,23,25,1543
594,486,258,513,0.785714286,1,0.88,22,28,1483
595,361,469,292,0.833333333,1,0.909090909,20,24,1535
596,141,514,121,0.903225806,1,0.949152542,28,31,1500
597,130,238,101,0.852941176,1,0.920634921,29,34,1427
598,543,316,580,0.952380952,1,0.975609756,20,21,1558
599,357,631,164,0.931034483,1,0.964285714,27,29,1612
600,185,14,315,0.857142857,1,0.923076923,24,28,1481
601,234,159,150,0.869565217,1,0.930232558,20,23,1470
602,619,433,367,0.863636364,1,0.926829268,19,22,1527
603,202,423,463,0.903225806,1,0.949152542,28,31,1456
604,425,48,144,0.766666667,1,0.867924528,23,30,1585
605,499,617,333,0.909090909,1,0.952380952,20,22,1483
606,574,321,361,0.818181818,1,0.9,18,22,1462
607,321,529,11,0.740740741,1,0.85106383,20,27,1553
608,260,447,231,0.806451613,1,0.892857143,25,31,1505
609,76,179,60,0.826086957,1,0.904761905,19,23,1567
610,100,449,378,0.878787879,1,0.935483871,29,33,1502
611,395,538,15,0.869565217,1,0.930232558,20,23,1537
612,44,352,473,0.821428571,1,0.901960784,23,28,1585
613,291,297,458,0.730769231,1,0.844444444,19,26,1497
614,596,550,421,0.8125,1,0.896551724,13,16,1534
615,247,28,53,0.904761905,1,0.95,19,21,1506
616,174,127,220,0.869565217,1,0.930232558,20,23,1558
617,304,101,110,0.958333333,1,0.978723404,23,24,1499
618,445,277,513,0.888888889,1,0.941176471,24,27,1494
619,516,79,82,0.857142857,1,0.923076923,18,21,1495
620,316,544,541,0.911764706,1,0.953846154,31,34,1553
621,195,103,632,0.892857143,1,0.943396226,25,28,1463
622,293,628,248,0.9375,1,0.967741935,30,32,1529
623,340,500,21,0.9375,1,0.967741935,30,32,1550
624,450,430,624,0.777777778,1,0.875,21,27,1454
625,640,525,241,0.80952381,1,0.894736842,17,21,1541
626,367,381,368,0.861111111,1,0.925373134,31,36,1565
627,129,389,49,0.852941176,1,0.920634921,29,34,1530
628,421,77,179,0.777777778,1,0.875,21,27,1558
629,123,80,325,0.833333333,1,0.909090909,25,30,1567
630,165,340,130,0.821428571,1,0.901960784,23,28,1531
631,40,649,611,0.878787879,1,0.935483871,29,33,1509
632,369,224,406,0.863636364,1,0.926829268,19,22,1611
633,145,609,494,0.838709677,1,0.912280702,26,31,1595
634,413,32,493,0.807692308,1,0.893617021,21,26,1486
635,503,562,16,0.833333333,1,0.909090909,15,18,1427
636,215,144,477,0.848484848,1,0.918032787,28,33,1481
637,624,611,100,0.875,1,0.933333333,21,24,1469
638,109,165,355,0.777777778,1,0.875,21,27,1479
639,183,632,52,0.904761905,1,0.95,19,21,1541
640,539,579,550,0.80952381,1,0.894736842,17,21,1535
641,12,244,434,0.92,1,0.958333333,23,25,1480
642,447,416,373,0.814814815,1,0.897959184,22,27,1481
643,548,502,461,0.814814815,1,0.897959184,22,27,1566
644,566,444,59,0.818181818,1,0.9,18,22,1559
645,495,312,339,0.894736842,1,0.944444444,17,19,1450
646,119,277,23,0.862068966,1,0.925925926,25,29,1511
647,239,560,184,0.9,1,0.947368421,18,20,1473
648,613,241,27,0.92,1,0.958333333,23,25,1526
649,382,169,6,0.84,1,0.913043478,21,25,1458
650,58,7,259,0.903225806,1,0.949152542,28,31,1585
651,214,297,353,0.875,1,0.933333333,21,24,1442
652,483,592,375,0.846153846,1,0.916666667,22,26,1478
653,193,31,501,0.730769231,1,0.844444444,19,26,1563
654,411,124,356,0.764705882,1,0.866666667,13,17,1461
655,517,610,74,0.787878788,1,0.881355932,26,33,1503
656,114,423,135,0.793103448,1,0.884615385,23,29,1551
657,64,55,142,0.8,1,0.888888889,20,25,1555
658,376,208,648,0.884615385,1,0.93877551,23,26,1488
659,184,404,81,0.909090909,1,0.952380952,20,22,1545
660,9,550,383,0.896551724,1,0.945454545,26,29,1618
661,468,527,497,0.870967742,1,0.931034483,27,31,1511
662,155,558,577,0.761904762,1,0.864864865,16,21,1483
663,17,419,23,0.964285714,1,0.981818182,27,28,1478
664,198,56,529,0.862068966,1,0.925925926,25,29,1514
665,143,248,462,0.846153846,1,0.916666667,22,26,1501
666,484,302,249,0.75,1,0.857142857,15,20,1557
667,399,9,470,0.846153846,1,0.916666667,22,26,1544
668,23,199,153,0.863636364,1,0.926829268,19,22,1493
669,590,652,119,0.962962963,1,0.981132075,26,27,1497
670,62,506,335,0.666666667,1,0.8,16,24,1472
671,155,390,313,0.857142857,1,0.923076923,24,28,1463
672,521,476,538,0.888888889,1,0.941176471,24,27,1563
673,238,73,335,0.807692308,1,0.893617021,21,26,1430
674,530,489,85,0.90625,1,0.950819672,29,32,1507
675,342,157,74,0.904761905,1,0.95,19,21,1446
676,73,628,271,0.913043478,1,0.954545455,21,23,1529
677,221,619,179,0.892857143,1,0.943396226,25,28,1556
678,182,632,27,0.9,1,0.947368421,27,30,1506
679,383,541,604,0.828571429,1,0.90625,29,35,1510
680,567,339,129,0.827586207,1,0.905660377,24,29,1534
681,114,66,559,0.862068966,1,0.925925926,25,29,1562
682,366,438,39,0.909090909,1,0.952380952,20,22,1498
683,243,644,201,0.904761905,1,0.95,19,21,1497
684,607,533,44,0.769230769,1,0.869565217,10,13,1503
685,374,529,191,0.952380952,1,0.975609756,20,21,1444
686,397,636,384,0.896551724,1,0.945454545,26,29,1474
687,166,570,64,0.75,1,0.857142857,21,28,1520
688,435,353,271,0.772727273,1,0.871794872,17,22,1462
689,465,252,308,0.92,1,0.958333333,23,25,1486
690,320,641,132,0.942857143,1,0.970588235,33,35,1520
691,285,388,78,0.909090909,1,0.952380952,20,22,1553
692,400,577,457,0.826086957,1,0.904761905,19,23,1429
693,392,503,106,0.722222222,1,0.838709677,13,18,1439
694,487,445,58,0.95,1,0.974358974,19,20,1438
695,103,198,582,0.863636364,1,0.926829268,19,22,1541
696,504,639,200,0.814814815,1,0.897959184,22,27,1494
697,259,332,523,0.703703704,1,0.826086957,19,27,1539
698,483,92,251,0.833333333,1,0.909090909,15,18,1496
699,379,312,182,0.833333333,1,0.909090909,20,24,1503
700,79,553,322,0.708333333,1,0.829268293,17,24,1598
701,470,200,493,0.8,1,0.888888889,24,30,1490
702,71,640,108,0.928571429,1,0.962962963,26,28,1571
703,102,205,66,0.833333333,1,0.909090909,15,18,1440
704,612,69,498,0.863636364,1,0.926829268,19,22,1427
705,29,283,250,0.8,1,0.888888889,20,25,1458
706,143,235,650,0.846153846,1,0.916666667,22,26,1521
707,234,609,276,0.862068966,1,0.925925926,25,29,1566
708,531,544,381,0.884615385,1,0.93877551,23,26,1513
709,464,426,64,0.958333333,1,0.978723404,23,24,1492
710,306,282,105,0.9,1,0.947368421,27,30,1518
711,623,177,406,0.852941176,1,0.920634921,29,34,1581
712,445,439,166,0.821428571,1,0.901960784,23,28,1520
713,90,46,248,0.8,1,0.888888889,16,20,1532
714,461,624,114,0.842105263,1,0.914285714,16,19,1518
715,441,446,445,0.913043478,1,0.954545455,21,23,1459
716,299,259,372,0.692307692,1,0.818181818,18,26,1502
717,504,508,281,0.857142857,1,0.923076923,18,21,1499
718,131,441,505,0.75,1,0.857142857,15,20,1503
719,585,399,117,0.857142857,1,0.923076923,24,28,1522
720,617,170,18,0.92,1,0.958333333,23,25,1532
721,201,223,372,0.903225806,1,0.949152542,28,31,1521
722,480,414,327,0.862068966,1,0.925925926,25,29,1513
723,67,135,484,0.827586207,1,0.905660377,24,29,1544
724,596,328,58,0.884615385,1,0.93877551,23,26,1489
725,624,210,200,0.931034483,1,0.964285714,27,29,1514
726,581,99,444,0.823529412,1,0.903225806,14,17,1486
727,374,403,118,0.8,1,0.888888889,16,20,1503
728,338,91,589,0.914285714,1,0.955223881,32,35,1533
729,243,222,646,0.857142857,1,0.923076923,18,21,1553
730,54,136,254,0.823529412,1,0.903225806,14,17,1550
731,341,270,513,0.851851852,1,0.92,23,27,1484
732,324,532,304,0.8,1,0.888888889,16,20,1473
733,282,606,424,0.884615385,1,0.93877551,23,26,1505
734,343,495,516,0.866666667,1,0.928571429,26,30,1453
735,579,413,345,0.916666667,1,0.956521739,33,36,1527
736,342,465,227,0.863636364,1,0.926829268,19,22,1490
737,397,452,129,0.916666667,1,0.956521739,22,24,1468
738,21,67,544,0.885714286,1,0.939393939,31,35,1524
739,182,10,267,0.862068966,1,0.925925926,25,29,1453
740,58,334,151,0.931034483,1,0.964285714,27,29,1479
741,147,616,423,0.962962963,1,0.981132075,26,27,1525
742,443,564,621,0.875,1,0.933333333,21,24,1466
743,263,498,526,0.789473684,1,0.882352941,15,19,1464
744,149,369,40,0.826086957,1,0.904761905,19,23,1512
745,503,422,590,0.789473684,1,0.882352941,15,19,1492
746,593,612,366,0.818181818,1,0.9,18,22,1542
747,456,657,364,0.896551724,1,0.945454545,26,29,1534
748,29,57,291,0.84,1,0.913043478,21,25,1540
749,280,187,501,0.857142857,1,0.923076923,30,35,1499
750,496,261,160,0.888888889,1,0.941176471,24,27,1503
751,9,408,616,0.823529412,1,0.903225806,14,17,1564
752,642,26,394,0.833333333,1,0.909090909,25,30,1530
753,294,168,581,0.913043478,1,0.954545455,21,23,1507
754,403,624,458,0.826086957,1,0.904761905,19,23,1465
755,207,97,355,0.88,1,0.936170213,22,25,1519
756,659,173,628,0.807692308,1,0.893617021,21,26,1524
757,620,453,299,0.828571429,1,0.90625,29,35,1549
758,315,639,34,0.862068966,1,0.925925926,25,29,1472
759,397,204,112,0.95,1,0.974358974,19,20,1540
760,647,549,572,0.807692308,1,0.893617021,21,26,1566
761,654,177,642,0.892857143,1,0.943396226,25,28,1534
762,653,352,292,0.826086957,1,0.904761905,19,23,1542
763,323,603,458,0.857142857,1,0.923076923,18,21,1440
764,164,521,404,0.869565217,1,0.930232558,20,23,1571
765,551,255,196,0.823529412,1,0.903225806,28,34,1395
766,509,575,215,0.806451613,1,0.892857143,25,31,1558
767,315,156,623,0.92,1,0.958333333,23,25,1430
768,71,478,57,0.708333333,1,0.829268293,17,24,1463
769,545,334,104,0.84,1,0.913043478,21,25,1431
770,490,116,580,0.857142857,1,0.923076923,18,21,1501
771,620,107,100,0.730769231,1,0.844444444,19,26,1526
772,536,313,312,0.863636364,1,0.926829268,19,22,1438
773,292,626,13,0.875,1,0.933333333,21,24,1546
774,256,225,101,0.911764706,1,0.953846154,31,34,1459
775,547,555,541,0.866666667,1,0.928571429,26,30,1506
776,122,566,606,0.88,1,0.936170213,22,25,1534
777,179,367,470,0.833333333,1,0.909090909,30,36,1552
778,68,405,526,0.777777778,1,0.875,14,18,1475
779,199,7,519,0.756756757,1,0.861538462,28,37,1534
780,240,473,20,0.7,1,0.823529412,14,20,1499
781,84,377,38,0.827586207,1,0.905660377,24,29,1440
782,38,337,388,0.833333333,1,0.909090909,15,18,1467
783,500,226,198,0.862068966,1,0.925925926,25,29,1584
784,419,95,44,0.739130435,1,0.85,17,23,1488
785,225,238,373,0.903225806,1,0.949152542,28,31,1537
786,524,523,627,0.807692308,1,0.893617021,21,26,1541
787,128,290,617,0.88,1,0.936170213,22,25,1476
788,628,151,99,0.84375,1,0.915254237,27,32,1539
789,9,154,102,0.826086957,1,0.904761905,19,23,1510
790,611,352,297,0.909090909,1,0.952380952,20,22,1582
791,169,273,609,0.785714286,1,0.88,22,28,1529
792,271,20,295,0.848484848,1,0.918032787,28,33,1484
793,464,192,409,0.818181818,1,0.9,18,22,1559
794,345,204,419,0.838709677,1,0.912280702,26,31,1570
795,602,133,246,0.833333333,1,0.909090909,20,24,1500
796,267,197,166,0.777777778,1,0.875,21,27,1512
797,100,344,189,0.9,1,0.947368421,27,30,1527
798,112,513,502,0.875,1,0.933333333,21,24,1533
799,434,143,569,0.88,1,0.936170213,22,25,1474
800,523,204,628,0.870967742,1,0.931034483,27,31,1533
801,450,582,384,0.611111111,1,0.75862069,11,18,1532
802,357,412,86,0.689655172,1,0.816326531,20,29,1541
803,78,622,267,0.875,1,0.933333333,28,32,1503
804,101,577,485,0.894736842,1,0.944444444,17,19,1451
805,383,439,600,0.769230769,1,0.869565217,20,26,1569
806,453,496,177,0.814814815,1,0.897959184,22,27,1478
807,253,97,250,0.727272727,1,0.842105263,24,33,1558
808,326,550,463,0.772727273,1,0.871794872,17,22,1467
809,140,657,661,0.823529412,1,0.903225806,14,17,1486
810,317,425,472,0.769230769,1,0.869565217,20,26,1485
811,50,141,382,0.84,1,0.913043478,21,25,1477
812,660,392,569,0.842105263,1,0.914285714,16,19,1447
813,620,486,408,0.846153846,1,0.916666667,22,26,1521
814,276,329,131,0.857142857,1,0.923076923,18,21,1506
815,228,114,578,0.769230769,1,0.869565217,20,26,1579
816,258,478,507,0.75,1,0.857142857,12,16,1494
817,647,345,77,0.909090909,1,0.952380952,20,22,1512
818,134,371,241,0.923076923,1,0.96,24,26,1483
819,660,563,652,0.846153846,1,0.916666667,22,26,1520
820,117,90,91,0.814814815,1,0.897959184,22,27,1568
821,58,236,510,0.764705882,1,0.866666667,13,17,1433
822,431,438,322,0.916666667,1,0.956521739,22,24,1537
823,175,369,478,0.791666667,1,0.88372093,19,24,1526
824,415,515,177,0.785714286,1,0.88,22,28,1540
825,468,317,272,0.925925926,1,0.961538462,25,27,1424
826,264,131,52,0.740740741,1,0.85106383,20,27,1560
827,144,617,328,0.857142857,1,0.923076923,24,28,1528
828,187,259,44,0.666666667,1,0.8,16,24,1485
829,74,234,145,0.833333333,1,0.909090909,15,18,1517
830,110,630,363,0.925925926,1,0.961538462,25,27,1563
831,26,96,376,0.954545455,1,0.976744186,21,22,1526
832,225,488,312,0.75,1,0.857142857,15,20,1425
833,38,70,296,0.842105263,1,0.914285714,16,19,1503
834,577,235,646,0.789473684,1,0.882352941,15,19,1498
835,490,272,111,0.785714286,1,0.88,22,28,1505
836,99,341,128,0.820512821,1,0.901408451,32,39,1522
837,83,199,175,0.863636364,1,0.926829268,19,22,1455
838,329,161,44,0.88,1,0.936170213,22,25,1532
839,594,222,603,0.925925926,1,0.961538462,25,27,1505
840,258,540,286,0.904761905,1,0.95,19,21,1573
841,348,462,304,0.793103448,1,0.884615385,23,29,1547
842,209,324,326,0.791666667,1,0.88372093,19,24,1490
843,656,235,60,0.739130435,1,0.85,17,23,1517
844,347,152,225,0.92,1,0.958333333,23,25,1565
845,397,472,149,0.933333333,1,0.965517241,28,30,1524
846,379,631,108,0.826086957,1,0.904761905,19,23,1603
847,210,325,366,0.88,1,0.936170213,22,25,1521
848,158,295,198,0.866666667,1,0.928571429,26,30,1508
849,343,403,239,0.722222222,1,0.838709677,13,18,1495
850,25,338,416,0.821428571,1,0.901960784,23,28,1447
851,158,609,62,0.810810811,1,0.895522388,30,37,1548
852,98,608,560,0.771428571,1,0.870967742,27,35,1487
853,214,61,261,0.891891892,1,0.942857143,33,37,1446
854,411,506,412,0.869565217,1,0.930232558,20,23,1596
855,80,491,20,0.766666667,1,0.867924528,23,30,1488
856,329,302,327,0.923076923,1,0.96,24,26,1654
857,437,458,626,0.85,1,0.918918919,17,20,1532
858,641,531,642,0.8125,1,0.896551724,26,32,1535
859,55,661,200,0.862068966,1,0.925925926,25,29,1486
860,202,637,463,0.814814815,1,0.897959184,22,27,1484
861,488,223,224,0.863636364,1,0.926829268,19,22,1540
862,154,291,419,0.828571429,1,0.90625,29,35,1507
863,59,434,42,0.666666667,1,0.8,10,15,1488
864,441,394,610,0.807692308,1,0.893617021,21,26,1580
865,249,565,561,0.863636364,1,0.926829268,19,22,1544
866,401,58,653,0.888888889,1,0.941176471,24,27,1473
867,76,171,353,0.9,1,0.947368421,27,30,1448
868,237,34,214,0.80952381,1,0.894736842,17,21,1440
869,185,199,635,0.870967742,1,0.931034483,27,31,1566
870,522,448,198,0.769230769,1,0.869565217,20,26,1563
871,76,313,64,0.888888889,1,0.941176471,16,18,1496
872,581,207,68,0.76,1,0.863636364,19,25,1457
873,121,421,9,0.84,1,0.913043478,21,25,1525
874,356,484,415,0.928571429,1,0.962962963,26,28,1393
875,394,90,373,0.848484848,1,0.918032787,28,33,1515
876,258,35,459,0.8,1,0.888888889,20,25,1558
877,655,623,370,0.857142857,1,0.923076923,24,28,1486
878,58,157,427,0.894736842,1,0.944444444,17,19,1456
879,191,168,573,0.869565217,1,0.930232558,20,23,1500
880,465,228,224,0.708333333,1,0.829268293,17,24,1607
881,545,401,202,0.862068966,1,0.925925926,25,29,1470
882,648,12,182,0.857142857,1,0.923076923,30,35,1472
883,26,411,56,0.884615385,1,0.93877551,23,26,1510
884,263,131,369,0.85,1,0.918918919,17,20,1539
885,421,44,315,0.814814815,1,0.897959184,22,27,1514
886,404,161,265,0.848484848,1,0.918032787,28,33,1573
887,276,82,585,0.6875,1,0.814814815,11,16,1541
888,17,438,282,0.827586207,1,0.905660377,24,29,1477
889,126,289,191,0.878787879,1,0.935483871,29,33,1513
890,368,161,629,0.862068966,1,0.925925926,25,29,1478
891,250,533,550,0.875,1,0.933333333,14,16,1572
892,103,659,460,0.852941176,1,0.920634921,29,34,1524
893,418,166,71,0.909090909,1,0.952380952,20,22,1502
894,405,433,141,0.913043478,1,0.954545455,21,23,1529
895,162,70,292,0.894736842,1,0.944444444,17,19,1478
896,462,359,89,0.75,1,0.857142857,18,24,1469
897,216,576,499,0.827586207,1,0.905660377,24,29,1536
898,511,548,318,0.818181818,1,0.9,18,22,1541
899,276,639,181,0.947368421,1,0.972972973,18,19,1545
900,393,609,337,0.925925926,1,0.961538462,25,27,1529
901,121,111,190,0.8,1,0.888888889,12,15,1490
902,643,579,401,0.913043478,1,0.954545455,21,23,1517
903,355,357,193,0.80952381,1,0.894736842,17,21,1514
904,133,77,1,0.774193548,1,0.872727273,24,31,1604
905,464,49,175,0.78125,1,0.877192982,25,32,1529
906,351,361,501,0.875,1,0.933333333,21,24,1446
907,102,376,89,0.913043478,1,0.954545455,21,23,1479
908,507,209,479,0.814814815,1,0.897959184,22,27,1518
909,579,449,557,0.875,1,0.933333333,28,32,1522
910,7,284,34,0.896551724,1,0.945454545,26,29,1474
911,90,285,108,0.794871795,1,0.885714286,31,39,1564
912,17,658,312,0.826086957,1,0.904761905,19,23,1511
913,4,263,410,0.866666667,1,0.928571429,26,30,1496
914,657,138,280,0.714285714,1,0.833333333,20,28,1482
915,531,229,24,0.869565217,1,0.930232558,20,23,1520
916,407,69,140,0.741935484,1,0.851851852,23,31,1510
917,38,8,316,0.72,1,0.837209302,18,25,1545
918,616,67,202,0.974358974,1,0.987012987,38,39,1508
919,44,315,650,0.833333333,1,0.909090909,15,18,1450
920,592,270,183,0.677419355,1,0.807692308,21,31,1423
921,166,110,337,0.857142857,1,0.923076923,24,28,1514
922,115,411,203,0.9,1,0.947368421,18,20,1629
923,302,645,240,0.785714286,1,0.88,22,28,1558
924,479,328,104,0.814814815,1,0.897959184,22,27,1446
925,494,643,359,0.8,1,0.888888889,20,25,1475
926,636,238,394,0.833333333,1,0.909090909,25,30,1499
927,660,641,647,0.818181818,1,0.9,18,22,1415
928,460,402,607,0.75,1,0.857142857,24,32,1455
929,103,149,1,0.9,1,0.947368421,27,30,1538
930,24,183,603,0.869565217,1,0.930232558,20,23,1535
931,65,240,656,0.818181818,1,0.9,18,22,1482
932,486,75,169,0.939393939,1,0.96875,31,33,1518
933,360,228,266,0.875,1,0.933333333,28,32,1529
934,377,70,553,0.851851852,1,0.92,23,27,1472
935,236,27,46,0.869565217,1,0.930232558,20,23,1473
936,492,225,457,0.933333333,1,0.965517241,28,30,1444
937,83,333,91,0.692307692,1,0.818181818,18,26,1515
938,241,279,50,0.833333333,1,0.909090909,15,18,1503
939,453,115,167,0.785714286,1,0.88,22,28,1472
940,491,203,505,0.782608696,1,0.87804878,18,23,1496
941,556,660,215,0.861111111,1,0.925373134,31,36,1515
942,159,403,332,0.8125,1,0.896551724,26,32,1553
943,558,151,146,0.939393939,1,0.96875,31,33,1554
944,538,211,228,0.75,1,0.857142857,15,20,1554
945,556,122,581,0.892857143,1,0.943396226,25,28,1465
946,445,141,237,0.814814815,1,0.897959184,22,27,1536
947,553,142,334,0.85,1,0.918918919,17,20,1492
948,396,26,182,0.823529412,1,0.903225806,28,34,1510
949,540,135,56,0.733333333,1,0.846153846,22,30,1496
950,352,485,259,0.769230769,1,0.869565217,20,26,1534
951,318,439,232,0.875,1,0.933333333,21,24,1501
952,579,495,38,0.896551724,1,0.945454545,26,29,1517
953,466,94,20,0.807692308,1,0.893617021,21,26,1541
954,32,563,262,0.821428571,1,0.901960784,23,28,1519
955,654,252,642,0.777777778,1,0.875,21,27,1534
956,468,469,387,0.826086957,1,0.904761905,19,23,1510
957,199,600,315,0.851851852,1,0.92,23,27,1560
958,660,56,283,0.916666667,1,0.956521739,22,24,1470
959,322,286,297,0.909090909,1,0.952380952,30,33,1592
960,571,226,78,0.838709677,1,0.912280702,26,31,1492
961,405,41,6,0.846153846,1,0.916666667,22,26,1491
962,339,128,56,0.888888889,1,0.941176471,32,36,1507
963,165,539,631,0.821428571,1,0.901960784,23,28,1608
964,165,471,640,0.882352941,1,0.9375,30,34,1535
965,653,165,27,0.782608696,1,0.87804878,18,23,1528
966,117,575,166,0.8125,1,0.896551724,26,32,1542
967,583,587,564,0.928571429,1,0.962962963,26,28,1515
968,626,358,24,0.857142857,1,0.923076923,24,28,1529
969,247,161,152,0.931034483,1,0.964285714,27,29,1552
970,502,598,649,0.761904762,1,0.864864865,16,21,1440
971,211,658,625,0.714285714,1,0.833333333,15,21,1524
972,153,10,176,0.741935484,1,0.851851852,23,31,1469
973,541,207,340,0.896551724,1,0.945454545,26,29,1544
974,88,390,151,0.885714286,1,0.939393939,31,35,1598
975,339,158,351,0.862068966,1,0.925925926,25,29,1547
