,User 0,User 1,User 2,precisionG,recallG,fscoreG,T,C,Quantity
491,283,348,234,0.958333333,1,0.978723404,23,24,1385
492,466,208,542,0.916666667,1,0.956521739,22,24,1392
493,110,56,418,1,1,1,17,17,1374
494,95,500,196,0.862068966,1,0.925925926,25,29,1472
495,465,508,548,0.96,1,0.979591837,24,25,1398
496,635,644,556,0.807692308,1,0.893617021,21,26,1513
497,127,520,16,0.875,1,0.933333333,21,24,1362
498,369,125,662,0.972972973,1,0.98630137,36,37,1530
499,84,433,409,0.85,1,0.918918919,17,20,1427
500,248,325,650,0.961538462,1,0.980392157,25,26,1466
501,505,333,174,1,1,1,24,24,1415
502,550,80,117,0.869565217,1,0.930232558,20,23,1445
503,69,587,619,0.846153846,1,0.916666667,22,26,1435
504,93,280,25,0.913043478,1,0.954545455,21,23,1399
505,297,603,33,0.947368421,1,0.972972973,18,19,1327
506,307,144,350,0.88,1,0.936170213,22,25,1451
507,504,567,379,0.875,1,0.933333333,21,24,1433
508,246,641,636,0.892857143,1,0.943396226,25,28,1504
509,180,568,139,0.896551724,1,0.945454545,26,29,1397
510,646,377,245,0.958333333,1,0.978723404,23,24,1354
511,442,541,552,0.826086957,1,0.904761905,19,23,1411
512,36,157,361,0.923076923,1,0.96,24,26,1432
513,244,209,350,0.965517241,1,0.98245614,28,29,1428
514,228,617,13,0.958333333,1,0.978723404,23,24,1465
515,350,630,246,0.944444444,1,0.971428571,17,18,1379
516,167,519,13,0.952380952,1,0.975609756,20,21,1417
517,59,311,383,0.962962963,1,0.981132075,26,27,1491
518,202,176,384,0.857142857,1,0.923076923,24,28,1403
519,85,165,365,0.884615385,1,0.93877551,23,26,1439
520,50,641,185,0.923076923,1,0.96,24,26,1518
521,463,604,355,0.807692308,1,0.893617021,21,26,1410
522,173,532,493,0.909090909,1,0.952380952,20,22,1555
523,397,329,571,0.923076923,1,0.96,24,26,1404
524,289,122,420,0.95,1,0.974358974,19,20,1469
525,577,464,435,0.958333333,1,0.978723404,23,24,1410
526,625,156,427,0.875,1,0.933333333,14,16,1495
527,573,477,89,0.909090909,1,0.952380952,20,22,1427
528,373,262,153,0.814814815,1,0.897959184,22,27,1431
529,163,596,494,0.80952381,1,0.894736842,17,21,1334
530,435,355,460,0.939393939,1,0.96875,31,33,1441
531,75,164,324,0.966666667,1,0.983050847,29,30,1398
532,124,11,144,0.84375,1,0.915254237,27,32,1450
533,247,390,22,0.888888889,1,0.941176471,24,27,1419
534,169,104,635,0.846153846,1,0.916666667,22,26,1446
535,300,434,333,0.892857143,1,0.943396226,25,28,1450
536,237,117,132,0.878787879,1,0.935483871,29,33,1460
537,263,347,167,0.85,1,0.918918919,17,20,1394
538,223,651,337,0.962962963,1,0.981132075,26,27,1382
539,313,411,114,0.916666667,1,0.956521739,22,24,1366
540,411,130,238,0.875,1,0.933333333,35,40,1444
541,86,67,616,0.96,1,0.979591837,24,25,1331
542,569,481,398,0.84,1,0.913043478,21,25,1378
543,628,269,430,0.821428571,1,0.901960784,23,28,1416
544,602,630,491,0.913043478,1,0.954545455,21,23,1369
545,139,658,425,0.866666667,1,0.928571429,26,30,1305
546,571,333,171,0.892857143,1,0.943396226,25,28,1379
547,338,290,299,0.933333333,1,0.965517241,28,30,1455
548,588,111,545,0.888888889,1,0.941176471,16,18,1372
549,512,415,37,0.793103448,1,0.884615385,23,29,1452
550,461,439,42,0.928571429,1,0.962962963,26,28,1521
551,115,52,199,0.961538462,1,0.980392157,25,26,1495
552,557,487,599,0.863636364,1,0.926829268,19,22,1430
553,178,459,231,0.913043478,1,0.954545455,21,23,1454
554,207,534,541,0.913043478,1,0.954545455,21,23,1431
555,565,643,148,0.772727273,1,0.871794872,17,22,1405
556,416,405,633,0.913043478,1,0.954545455,21,23,1495
557,346,177,592,0.909090909,1,0.952380952,30,33,1492
558,388,200,338,0.892857143,1,0.943396226,25,28,1476
559,13,635,623,0.916666667,1,0.956521739,22,24,1474
560,7,602,6,0.823529412,1,0.903225806,28,34,1376
561,81,377,250,0.791666667,1,0.88372093,19,24,1398
562,264,603,527,0.903225806,1,0.949152542,28,31,1391
563,565,186,636,0.80952381,1,0.894736842,17,21,1449
564,79,235,386,0.875,1,0.933333333,14,16,1437
565,345,380,197,0.909090909,1,0.952380952,30,33,1378
566,594,204,380,0.862068966,1,0.925925926,25,29,1473
567,645,123,390,0.892857143,1,0.943396226,25,28,1422
568,662,454,489,0.863636364,1,0.926829268,19,22,1332
569,237,594,400,0.88,1,0.936170213,22,25,1405
570,432,575,197,0.884615385,1,0.93877551,23,26,1472
571,148,274,96,0.931034483,1,0.964285714,27,29,1371
572,338,474,12,0.92,1,0.958333333,23,25,1408
573,418,363,89,0.925925926,1,0.961538462,25,27,1412
574,5,566,118,0.866666667,1,0.928571429,13,15,1409
575,11,138,390,0.966666667,1,0.983050847,29,30,1420
576,217,137,109,0.869565217,1,0.930232558,20,23,1407
577,542,467,250,0.909090909,1,0.952380952,20,22,1424
578,106,471,303,0.782608696,1,0.87804878,18,23,1457
579,397,151,231,0.925925926,1,0.961538462,25,27,1485
580,374,110,142,1,1,1,14,14,1398
581,106,501,482,0.695652174,1,0.820512821,16,23,1426
582,320,282,21,0.84,1,0.913043478,21,25,1521
583,359,229,262,0.935483871,1,0.966666667,29,31,1448
584,230,623,117,0.904761905,1,0.95,19,21,1395
585,463,258,100,0.789473684,1,0.882352941,15,19,1459
586,272,422,27,0.923076923,1,0.96,24,26,1415
587,190,3,587,0.75,1,0.857142857,18,24,1455
588,355,207,215,0.875,1,0.933333333,21,24,1425
589,358,201,235,0.791666667,1,0.88372093,19,24,1390
590,534,353,410,0.857142857,1,0.923076923,24,28,1486
591,602,281,111,0.730769231,1,0.844444444,19,26,1386
592,240,36,100,0.923076923,1,0.96,24,26,1415
593,353,411,417,1,1,1,26,26,1446
594,487,391,260,0.882352941,1,0.9375,15,17,1424
595,592,392,600,0.857142857,1,0.923076923,12,14,1450
596,376,184,354,0.863636364,1,0.926829268,19,22,1377
597,324,160,317,0.846153846,1,0.916666667,22,26,1454
598,231,320,538,0.970588235,1,0.985074627,33,34,1457
599,611,137,22,0.904761905,1,0.95,19,21,1393
600,397,549,331,0.888888889,1,0.941176471,24,27,1361
601,550,36,85,0.925925926,1,0.961538462,25,27,1398
602,509,142,138,0.857142857,1,0.923076923,12,14,1433
603,559,143,13,0.9,1,0.947368421,18,20,1491
604,170,143,34,0.916666667,1,0.956521739,22,24,1398
605,14,56,116,0.88,1,0.936170213,22,25,1460
606,399,452,303,0.894736842,1,0.944444444,17,19,1426
607,531,312,609,0.842105263,1,0.914285714,16,19,1425
608,534,384,218,0.928571429,1,0.962962963,26,28,1503
609,361,237,205,0.952380952,1,0.975609756,20,21,1387
610,541,411,549,1,1,1,23,23,1364
611,246,416,151,0.857142857,1,0.923076923,24,28,1477
612,560,619,85,0.875,1,0.933333333,14,16,1374
613,298,572,171,0.84,1,0.913043478,21,25,1432
614,277,73,287,0.761904762,1,0.864864865,16,21,1422
615,101,119,491,0.933333333,1,0.965517241,28,30,1330
616,595,561,628,0.892857143,1,0.943396226,25,28,1449
617,8,558,641,0.891891892,1,0.942857143,33,37,1465
618,475,463,614,0.84,1,0.913043478,21,25,1417
619,85,230,477,1,1,1,16,16,1346
620,87,529,367,0.956521739,1,0.977777778,22,23,1490
621,257,565,86,0.888888889,1,0.941176471,24,27,1478
622,34,274,131,0.866666667,1,0.928571429,13,15,1460
623,120,627,566,1,1,1,26,26,1450
624,567,143,301,0.8,1,0.888888889,28,35,1433
625,228,464,242,0.933333333,1,0.965517241,28,30,1450
626,600,410,335,0.964285714,1,0.981818182,27,28,1387
627,535,228,571,0.961538462,1,0.980392157,25,26,1391
628,74,227,438,0.913043478,1,0.954545455,21,23,1467
629,244,311,85,1,1,1,22,22,1446
630,378,434,394,0.958333333,1,0.978723404,23,24,1424
631,207,260,560,0.954545455,1,0.976744186,21,22,1385
632,460,643,393,0.941176471,1,0.96969697,32,34,1394
633,334,550,44,0.774193548,1,0.872727273,24,31,1381
634,33,121,567,0.931034483,1,0.964285714,27,29,1426
635,653,203,200,0.736842105,1,0.848484848,14,19,1351
636,288,612,54,0.875,1,0.933333333,21,24,1400
637,612,348,553,0.958333333,1,0.978723404,23,24,1404
638,370,479,597,0.892857143,1,0.943396226,25,28,1539
639,607,49,261,0.913043478,1,0.954545455,21,23,1376
640,467,382,347,0.869565217,1,0.930232558,20,23,1518
641,633,635,166,0.925925926,1,0.961538462,25,27,1491
642,84,656,334,0.916666667,1,0.956521739,22,24,1389
643,241,171,507,0.954545455,1,0.976744186,21,22,1422
644,127,569,297,0.904761905,1,0.95,19,21,1355
645,2,376,544,0.923076923,1,0.96,24,26,1342
646,600,49,211,0.833333333,1,0.909090909,25,30,1426
647,423,330,503,0.892857143,1,0.943396226,25,28,1365
648,75,567,417,0.925925926,1,0.961538462,25,27,1431
649,106,537,465,0.842105263,1,0.914285714,16,19,1487
650,62,305,530,0.941176471,1,0.96969697,16,17,1417
651,99,13,32,0.84375,1,0.915254237,27,32,1533
652,449,90,44,0.863636364,1,0.926829268,19,22,1453
653,273,592,21,0.863636364,1,0.926829268,19,22,1411
654,484,201,286,0.888888889,1,0.941176471,24,27,1439
655,360,350,394,0.838709677,1,0.912280702,26,31,1365
656,165,534,177,0.923076923,1,0.96,24,26,1524
657,207,149,508,0.888888889,1,0.941176471,24,27,1396
658,614,38,419,1,1,1,28,28,1440
659,12,460,530,0.851851852,1,0.92,23,27,1394
660,637,501,416,0.9375,1,0.967741935,30,32,1482
661,540,302,137,0.814814815,1,0.897959184,22,27,1465
662,394,113,487,0.909090909,1,0.952380952,20,22,1331
663,593,183,254,0.925925926,1,0.961538462,25,27,1380
664,249,195,597,0.84375,1,0.915254237,27,32,1495
665,625,592,307,0.833333333,1,0.909090909,25,30,1458
666,322,100,343,0.80952381,1,0.894736842,17,21,1465
667,335,535,208,0.909090909,1,0.952380952,20,22,1332
668,146,186,379,0.85,1,0.918918919,17,20,1408
669,32,517,79,0.769230769,1,0.869565217,20,26,1478
670,471,14,398,0.884615385,1,0.93877551,23,26,1465
671,481,638,34,0.88,1,0.936170213,22,25,1353
672,609,5,476,0.9,1,0.947368421,18,20,1377
673,405,94,471,0.9,1,0.947368421,27,30,1417
674,276,466,640,0.785714286,1,0.88,22,28,1373
675,503,461,162,0.862068966,1,0.925925926,25,29,1478
676,523,293,126,0.92,1,0.958333333,23,25,1413
677,139,329,310,0.896551724,1,0.945454545,26,29,1409
678,517,371,443,0.888888889,1,0.941176471,24,27,1491
679,185,535,308,0.952380952,1,0.975609756,20,21,1376
680,279,76,626,0.866666667,1,0.928571429,26,30,1469
681,405,273,349,0.947368421,1,0.972972973,18,19,1444
682,419,488,575,0.947368421,1,0.972972973,18,19,1395
683,421,283,410,0.966666667,1,0.983050847,29,30,1353
684,11,405,443,0.875,1,0.933333333,28,32,1467
685,163,324,597,1,1,1,23,23,1457
686,94,321,381,0.9,1,0.947368421,27,30,1476
687,424,78,397,1,1,1,27,27,1401
688,468,336,622,0.705882353,1,0.827586207,24,34,1413
689,610,422,144,0.851851852,1,0.92,23,27,1412
690,328,193,364,0.807692308,1,0.893617021,21,26,1371
691,513,262,445,0.928571429,1,0.962962963,26,28,1488
692,48,175,534,0.92,1,0.958333333,23,25,1411
693,191,265,290,0.882352941,1,0.9375,15,17,1457
694,632,349,398,0.928571429,1,0.962962963,26,28,1381
695,317,399,358,0.857142857,1,0.923076923,18,21,1366
696,288,185,422,0.870967742,1,0.931034483,27,31,1443
697,438,373,34,0.820512821,1,0.901408451,32,39,1477
698,468,547,520,1,1,1,25,25,1446
699,253,497,450,0.823529412,1,0.903225806,28,34,1475
700,105,202,405,0.909090909,1,0.952380952,20,22,1435
701,418,21,188,0.851851852,1,0.92,23,27,1453
702,382,7,516,0.862068966,1,0.925925926,25,29,1531
703,365,611,116,0.75,1,0.857142857,15,20,1344
704,449,206,253,0.863636364,1,0.926829268,19,22,1386
705,214,219,111,0.84,1,0.913043478,21,25,1400
706,493,310,519,0.631578947,1,0.774193548,12,19,1464
707,161,425,209,0.888888889,1,0.941176471,32,36,1434
708,80,270,363,0.821428571,1,0.901960784,23,28,1422
709,600,534,556,0.903225806,1,0.949152542,28,31,1462
710,503,436,166,0.954545455,1,0.976744186,21,22,1344
711,388,464,578,0.814814815,1,0.897959184,22,27,1462
712,206,104,521,0.916666667,1,0.956521739,11,12,1433
713,277,97,93,0.961538462,1,0.980392157,25,26,1360
714,57,236,153,0.72,1,0.837209302,18,25,1371
715,176,51,114,0.894736842,1,0.944444444,17,19,1430
716,289,184,154,0.80952381,1,0.894736842,17,21,1459
717,583,83,236,0.884615385,1,0.93877551,23,26,1426
718,54,347,473,0.928571429,1,0.962962963,13,14,1520
719,360,307,560,0.954545455,1,0.976744186,21,22,1377
720,412,202,491,0.88,1,0.936170213,22,25,1436
721,12,523,8,1,1,1,20,20,1383
722,394,333,551,0.833333333,1,0.909090909,20,24,1386
723,364,426,165,0.956521739,1,0.977777778,22,23,1490
724,266,35,49,0.939393939,1,0.96875,31,33,1419
725,549,214,570,0.828571429,1,0.90625,29,35,1435
726,600,254,220,0.8,1,0.888888889,16,20,1483
727,63,182,561,0.964285714,1,0.981818182,27,28,1416
728,530,178,107,0.869565217,1,0.930232558,20,23,1423
729,325,422,599,0.954545455,1,0.976744186,21,22,1405
730,256,423,317,0.782608696,1,0.87804878,18,23,1404
731,36,46,542,0.96,1,0.979591837,24,25,1426
732,40,188,654,0.904761905,1,0.95,19,21,1425
733,661,260,110,0.84,1,0.913043478,21,25,1406
734,13,454,433,0.954545455,1,0.976744186,21,22,1412
735,91,19,527,0.913043478,1,0.954545455,21,23,1405
736,330,636,440,0.878787879,1,0.935483871,29,33,1382
737,637,195,477,0.909090909,1,0.952380952,20,22,1422
738,168,531,78,0.92,1,0.958333333,23,25,1408
739,182,453,61,0.888888889,1,0.941176471,24,27,1531
740,498,151,99,0.722222222,1,0.838709677,13,18,1413
741,577,243,44,0.933333333,1,0.965517241,14,15,1378
742,633,642,337,0.90625,1,0.950819672,29,32,1404
743,642,190,305,0.944444444,1,0.971428571,17,18,1341
744,174,335,647,0.913043478,1,0.954545455,21,23,1392
745,124,26,320,0.941176471,1,0.96969697,32,34,1523
746,516,474,240,0.619047619,1,0.764705882,13,21,1497
747,574,275,409,0.925925926,1,0.961538462,25,27,1497
748,207,403,144,0.857142857,1,0.923076923,18,21,1345
749,97,454,558,0.866666667,1,0.928571429,13,15,1273
750,382,507,550,0.931034483,1,0.964285714,27,29,1527
751,405,37,589,0.935483871,1,0.966666667,29,31,1413
752,627,436,82,0.8125,1,0.896551724,13,16,1376
753,441,275,559,0.740740741,1,0.85106383,20,27,1480
754,568,239,117,0.923076923,1,0.96,24,26,1480
755,237,387,209,0.85,1,0.918918919,17,20,1491
756,146,34,280,0.892857143,1,0.943396226,25,28,1402
757,16,194,66,1,1,1,26,26,1384
758,107,322,84,0.916666667,1,0.956521739,22,24,1432
759,163,315,89,0.823529412,1,0.903225806,14,17,1346
760,309,162,392,0.84,1,0.913043478,21,25,1378
761,136,86,154,0.875,1,0.933333333,14,16,1439
762,591,176,578,0.85,1,0.918918919,17,20,1508
763,209,378,163,0.805555556,1,0.892307692,29,36,1386
764,95,528,35,0.952380952,1,0.975609756,20,21,1444
765,439,128,586,0.909090909,1,0.952380952,20,22,1401
766,263,461,605,0.954545455,1,0.976744186,21,22,1438
767,553,262,348,0.958333333,1,0.978723404,23,24,1360
768,306,388,273,0.837837838,1,0.911764706,31,37,1510
769,178,92,383,0.857142857,1,0.923076923,18,21,1367
770,65,333,633,0.909090909,1,0.952380952,30,33,1490
771,29,220,27,0.848484848,1,0.918032787,28,33,1372
772,330,450,612,0.75,1,0.857142857,27,36,1479
773,103,640,554,0.85,1,0.918918919,17,20,1448
774,74,437,421,0.807692308,1,0.893617021,21,26,1456
775,250,378,27,0.903225806,1,0.949152542,28,31,1425
776,300,441,226,0.966666667,1,0.983050847,29,30,1449
777,418,440,451,0.952380952,1,0.975609756,20,21,1445
778,209,303,621,0.807692308,1,0.893617021,21,26,1498
779,616,555,502,0.896551724,1,0.945454545,26,29,1428
780,97,245,23,0.875,1,0.933333333,21,24,1375
781,299,643,383,0.913043478,1,0.954545455,21,23,1341
782,253,524,647,0.857142857,1,0.923076923,18,21,1393
783,89,211,47,0.888888889,1,0.941176471,24,27,1316
784,484,350,98,0.894736842,1,0.944444444,17,19,1484
785,415,204,73,1,1,1,22,22,1432
786,514,192,96,0.967741935,1,0.983606557,30,31,1368
787,637,648,396,0.8125,1,0.896551724,26,32,1500
788,4,31,148,0.911764706,1,0.953846154,31,34,1443
789,383,291,111,0.954545455,1,0.976744186,21,22,1318
790,57,518,330,0.785714286,1,0.88,22,28,1463
791,31,245,127,0.84375,1,0.915254237,27,32,1433
792,234,502,376,0.923076923,1,0.96,24,26,1409
793,602,22,578,0.833333333,1,0.909090909,25,30,1386
794,411,21,510,0.818181818,1,0.9,27,33,1402
795,41,416,241,0.763157895,1,0.865671642,29,38,1437
796,312,532,387,0.95,1,0.974358974,19,20,1470
797,620,628,560,0.947368421,1,0.972972973,18,19,1385
798,9,466,178,0.941176471,1,0.96969697,16,17,1410
799,288,330,421,0.85,1,0.918918919,17,20,1437
800,68,534,334,0.818181818,1,0.9,18,22,1501
801,442,365,47,0.8125,1,0.896551724,13,16,1313
802,339,288,124,0.961538462,1,0.980392157,25,26,1380
803,405,519,477,1,1,1,21,21,1439
804,25,394,181,0.793103448,1,0.884615385,23,29,1445
805,653,429,92,0.827586207,1,0.905660377,24,29,1426
806,427,329,257,1,1,1,24,24,1477
807,266,175,406,0.88,1,0.936170213,22,25,1470
808,431,342,601,0.95,1,0.974358974,19,20,1369
809,581,264,398,0.961538462,1,0.980392157,25,26,1426
810,190,191,655,0.833333333,1,0.909090909,15,18,1371
811,359,408,334,0.842105263,1,0.914285714,32,38,1410
812,532,122,506,0.88,1,0.936170213,22,25,1557
813,288,651,338,0.875,1,0.933333333,28,32,1458
814,337,503,639,0.882352941,1,0.9375,15,17,1356
815,616,330,365,0.705882353,1,0.827586207,12,17,1385
816,104,59,568,0.875,1,0.933333333,14,16,1435
817,34,54,359,0.84,1,0.913043478,21,25,1398
818,504,462,33,0.894736842,1,0.944444444,17,19,1425
819,503,516,391,0.782608696,1,0.87804878,18,23,1468
820,440,529,629,0.875,1,0.933333333,21,24,1436
821,364,95,489,0.764705882,1,0.866666667,13,17,1455
822,231,330,448,0.75862069,1,0.862745098,22,29,1492
823,577,535,89,0.9,1,0.947368421,27,30,1402
824,506,644,338,0.92,1,0.958333333,23,25,1526
825,593,84,179,0.857142857,1,0.923076923,24,28,1361
826,231,169,19,0.888888889,1,0.941176471,16,18,1450
827,441,606,8,0.863636364,1,0.926829268,19,22,1492
828,112,52,167,0.875,1,0.933333333,21,24,1448
829,436,132,522,0.892857143,1,0.943396226,25,28,1391
830,137,482,409,0.961538462,1,0.980392157,25,26,1459
831,466,167,177,0.9,1,0.947368421,27,30,1368
832,648,488,483,0.761904762,1,0.864864865,16,21,1337
833,414,124,541,0.916666667,1,0.956521739,22,24,1495
834,297,402,209,0.916666667,1,0.956521739,22,24,1389
835,415,542,173,0.875,1,0.933333333,21,24,1531
836,655,645,486,0.954545455,1,0.976744186,21,22,1474
837,68,458,375,0.608695652,1,0.756756757,14,23,1406
838,23,484,451,0.88,1,0.936170213,22,25,1444
839,157,333,296,0.769230769,1,0.869565217,20,26,1413
840,508,427,226,0.896551724,1,0.945454545,26,29,1454
841,445,644,476,0.947368421,1,0.972972973,18,19,1536
842,248,141,253,0.96,1,0.979591837,24,25,1482
843,95,172,2,0.833333333,1,0.909090909,20,24,1411
844,347,134,551,0.9375,1,0.967741935,30,32,1423
845,417,477,36,0.925925926,1,0.961538462,25,27,1428
846,47,515,612,0.826086957,1,0.904761905,19,23,1463
847,369,389,596,0.785714286,1,0.88,22,28,1428
848,456,384,132,0.928571429,1,0.962962963,26,28,1457
849,628,624,239,0.740740741,1,0.85106383,20,27,1425
850,581,228,166,0.875,1,0.933333333,21,24,1419
851,150,600,516,0.925925926,1,0.961538462,25,27,1469
852,536,662,341,0.909090909,1,0.952380952,20,22,1421
853,35,514,38,0.96875,1,0.984126984,31,32,1470
854,302,246,198,0.888888889,1,0.941176471,16,18,1390
855,95,183,89,0.947368421,1,0.972972973,18,19,1404
856,620,546,69,0.956521739,1,0.977777778,22,23,1427
857,30,8,382,0.909090909,1,0.952380952,20,22,1493
858,621,597,237,0.76,1,0.863636364,19,25,1521
859,449,133,73,0.88,1,0.936170213,22,25,1497
860,468,178,153,0.92,1,0.958333333,23,25,1440
861,614,504,518,0.791666667,1,0.88372093,19,24,1427
862,389,250,46,0.866666667,1,0.928571429,13,15,1353
863,390,270,57,0.941176471,1,0.96969697,32,34,1457
864,248,53,146,1,1,1,20,20,1528
865,469,282,354,0.892857143,1,0.943396226,25,28,1481
866,318,364,539,0.894736842,1,0.944444444,17,19,1429
867,125,613,238,0.904761905,1,0.95,19,21,1437
868,121,16,615,0.8,1,0.888888889,20,25,1396
869,349,3,74,0.869565217,1,0.930232558,20,23,1494
870,88,20,483,0.9375,1,0.967741935,15,16,1462
871,21,109,321,0.75,1,0.857142857,21,28,1551
872,254,122,558,0.8,1,0.888888889,20,25,1379
873,291,408,608,0.857142857,1,0.923076923,24,28,1417
874,150,116,164,0.769230769,1,0.869565217,20,26,1427
875,425,572,392,0.92,1,0.958333333,23,25,1419
876,424,36,571,0.92,1,0.958333333,23,25,1417
877,15,626,75,0.75,1,0.857142857,18,24,1448
878,79,649,304,0.866666667,1,0.928571429,13,15,1436
879,125,402,425,0.8,1,0.888888889,24,30,1465
880,439,447,451,0.782608696,1,0.87804878,18,23,1430
881,488,601,452,0.8,1,0.888888889,24,30,1420
882,627,189,168,0.884615385,1,0.93877551,23,26,1406
883,514,469,530,0.923076923,1,0.96,24,26,1430
884,231,126,129,0.833333333,1,0.909090909,20,24,1416
885,331,164,179,0.931034483,1,0.964285714,27,29,1347
886,615,195,604,0.8,1,0.888888889,20,25,1404
887,621,145,38,0.88,1,0.936170213,22,25,1446
888,656,644,362,0.826086957,1,0.904761905,19,23,1452
889,43,78,567,0.791666667,1,0.88372093,19,24,1410
890,415,629,260,0.931034483,1,0.964285714,27,29,1463
891,278,257,494,0.777777778,1,0.875,14,18,1411
892,503,372,605,0.916666667,1,0.956521739,22,24,1410
893,251,113,94,0.80952381,1,0.894736842,17,21,1488
894,15,30,186,0.913043478,1,0.954545455,21,23,1338
895,49,278,517,0.96,1,0.979591837,24,25,1442
896,598,264,521,1,1,1,25,25,1488
897,602,174,198,0.947368421,1,0.972972973,18,19,1318
898,79,639,108,0.789473684,1,0.882352941,15,19,1398
899,344,542,181,0.866666667,1,0.928571429,26,30,1476
900,282,621,52,0.888888889,1,0.941176471,16,18,1498
901,118,8,311,0.964285714,1,0.981818182,27,28,1535
902,557,582,648,0.965517241,1,0.98245614,28,29,1519
903,450,473,389,0.818181818,1,0.9,18,22,1425
904,140,363,647,0.9,1,0.947368421,27,30,1461
905,265,401,385,0.909090909,1,0.952380952,20,22,1343
906,91,430,39,0.931034483,1,0.964285714,27,29,1387
907,49,29,379,1,1,1,36,36,1429
908,528,283,552,0.931034483,1,0.964285714,27,29,1456
909,122,626,400,0.941176471,1,0.96969697,16,17,1436
910,629,124,278,0.956521739,1,0.977777778,22,23,1465
911,216,293,37,0.8,1,0.888888889,16,20,1457
912,611,103,579,0.933333333,1,0.965517241,28,30,1409
913,629,255,94,0.875,1,0.933333333,21,24,1477
914,390,248,510,0.772727273,1,0.871794872,17,22,1467
915,6,407,368,0.851851852,1,0.92,23,27,1485
916,154,68,474,0.869565217,1,0.930232558,20,23,1492
917,444,66,241,0.736842105,1,0.848484848,14,19,1438
918,333,341,289,0.904761905,1,0.95,19,21,1480
919,490,656,72,0.884615385,1,0.93877551,23,26,1470
920,627,443,93,0.944444444,1,0.971428571,17,18,1431
921,240,317,474,0.791666667,1,0.88372093,19,24,1407
922,4,428,50,0.947368421,1,0.972972973,18,19,1409
923,43,345,449,0.833333333,1,0.909090909,15,18,1510
924,447,349,41,0.916666667,1,0.956521739,22,24,1399
925,131,396,525,0.857142857,1,0.923076923,24,28,1520
926,51,619,232,0.80952381,1,0.894736842,17,21,1448
927,115,313,431,1,1,1,16,16,1406
928,538,326,22,0.961538462,1,0.980392157,25,26,1391
929,574,234,49,0.777777778,1,0.875,21,27,1452
930,601,393,186,0.911764706,1,0.953846154,31,34,1474
931,145,492,292,0.833333333,1,0.909090909,20,24,1410
932,162,141,108,0.863636364,1,0.926829268,19,22,1436
933,298,269,552,0.846153846,1,0.916666667,22,26,1450
934,346,517,602,0.892857143,1,0.943396226,25,28,1457
935,74,129,255,0.958333333,1,0.978723404,23,24,1488
936,253,585,356,0.875,1,0.933333333,14,16,1370
937,258,6,659,0.9375,1,0.967741935,15,16,1405
938,660,465,112,0.92,1,0.958333333,23,25,1433
939,48,149,527,0.952380952,1,0.975609756,20,21,1382
940,36,617,475,1,1,1,23,23,1389
941,151,600,85,0.8,1,0.888888889,20,25,1538
942,211,292,210,0.833333333,1,0.909090909,15,18,1388
943,320,286,305,0.913043478,1,0.954545455,21,23,1502
944,73,496,377,0.842105263,1,0.914285714,16,19,1402
945,456,374,640,0.896551724,1,0.945454545,26,29,1427
946,250,562,618,0.8,1,0.888888889,16,20,1419
947,627,340,22,1,1,1,24,24,1396
948,418,84,355,0.851851852,1,0.92,23,27,1444
949,81,382,404,0.884615385,1,0.93877551,23,26,1425
950,335,527,184,0.888888889,1,0.941176471,24,27,1406
951,108,621,449,0.95,1,0.974358974,19,20,1457
952,204,240,296,0.741935484,1,0.851851852,23,31,1474
953,96,102,54,1,1,1,21,21,1422
954,436,348,460,0.818181818,1,0.9,27,33,1329
955,515,419,216,0.9,1,0.947368421,27,30,1451
956,506,162,472,0.826086957,1,0.904761905,19,23,1469
957,454,94,91,0.942857143,1,0.970588235,33,35,1357
958,460,41,241,0.88,1,0.936170213,22,25,1368
959,533,173,67,0.90625,1,0.950819672,29,32,1415
960,644,355,160,0.857142857,1,0.923076923,18,21,1448
961,315,205,394,0.857142857,1,0.923076923,18,21,1306
962,161,198,153,0.870967742,1,0.931034483,27,31,1410
963,519,502,552,0.826086957,1,0.904761905,19,23,1441
964,413,332,302,0.884615385,1,0.93877551,23,26,1413
965,598,520,359,0.869565217,1,0.930232558,20,23,1431
966,88,598,7,0.935483871,1,0.966666667,29,31,1562
967,516,25,120,0.884615385,1,0.93877551,23,26,1464
968,250,267,506,0.826086957,1,0.904761905,19,23,1475
969,288,524,135,0.785714286,1,0.88,22,28,1413
970,412,322,290,0.8,1,0.888888889,20,25,1455
971,426,558,555,0.90625,1,0.950819672,29,32,1448
972,381,161,328,0.821428571,1,0.901960784,23,28,1399
973,505,209,11,0.875,1,0.933333333,28,32,1479
974,154,329,524,0.954545455,1,0.976744186,21,22,1430
975,496,534,453,0.909090909,1,0.952380952,20,22,1432
976,270,515,477,0.864864865,1,0.927536232,32,37,1422
977,2,214,537,0.866666667,1,0.928571429,13,15,1424
978,143,53,153,0.92,1,0.958333333,23,25,1413
979,565,472,531,0.909090909,1,0.952380952,20,22,1521
980,223,287,421,0.88,1,0.936170213,22,25,1534
981,166,190,121,0.916666667,1,0.956521739,22,24,1387
982,50,332,27,0.925925926,1,0.961538462,25,27,1457
983,204,161,159,0.966666667,1,0.983050847,29,30,1426
984,557,521,165,0.92,1,0.958333333,23,25,1504
985,457,79,237,0.807692308,1,0.893617021,21,26,1469
986,237,463,634,0.851851852,1,0.92,23,27,1424
987,451,177,114,0.870967742,1,0.931034483,27,31,1466
