factor0,factor1,factor2,factor3,factor4,factor5,factor6,factor7,factor8,factor9,factor10,factor11,factor12,factor13,factor14,factor15,factor16,factor17,factor18,factor19,factor20,factor21,factor22,factor23,factor24,factor25,factor26,factor27,factor28,factor29,factor30,factor31,factor32,factor33,factor34,factor35,factor36,factor37,factor38,factor39,factor40,factor41,factor42,factor43,factor44,factor45,factor46,factor47,factor48,factor49,factor50,factor51,factor52,factor53,factor54,factor55,factor56,factor57,factor58,factor59
0.19735418055424944,0.8965792609602831,-0.10219123162974483,0.4003647970579628,0.42748157498336053,-0.3057628713003169,0.019745010925330722,-0.19974519642110522,0.06879638734994348,0.580665654978871,-0.0897428501196444,0.7893830467581182,-0.4972967906353044,-0.5421644978586715,0.82399278858637,-0.020609383341886042,0.5280003702378235,0.4504718908146901,-0.8152901854245553,0.022500497096000032,-0.03888879644841642,0.3132592978333262,-0.8815221626068019,-0.5455757629237424,0.2773691804153145,-0.7370463184133208,0.2671636197337776,-0.9396645510522873,0.13849137707108997,0.737337186684462,-0.22369790153200803,-0.3290792582720232,0.6681604529225288,0.38818946484133754,-0.3538628003720646,-0.24526016012911764,-0.16025911233441723,0.19572322887658208,0.07728081331919488,0.8893076666770301,0.2864691214311618,0.09548764549844105,0.6265677166211048,-0.9108472767631957,0.004313339960778909,-0.7638200753968929,-0.6166654833122343,0.6037576857718738,-0.2349963630847115,-0.18325681555058165,0.24555861298640336,0.5670367061681489,-0.5414966130516252,0.3157472821293029,0.1209185354792256,-0.7251389693467835,0.8629553941599538,0.10696181651865289,0.4699781059489849,0.6996840871626717
-0.3381329275654656,-0.6440451790609981,-0.6390155139485671,0.1924138032482276,-0.4349274529548034,0.19945064800445753,0.8663583915651021,0.23390452561660988,0.15605506062493887,-0.6546502372400249,-0.9303257186681276,-0.7041633643919945,0.948248970350944,-0.9094490491992114,0.3874104494600578,-0.6117587220192233,-0.9250132721553258,0.003346312711285504,-0.8172003488327252,0.45148040807531625,0.2842620834738776,0.8780276880463804,-0.6756518949585176,0.6637819821606243,-0.6607992758795322,-0.12993175671456095,0.3644590980076317,-0.2084828174735544,-0.14129186728249862,-0.4656855039039522,-0.6691373512749904,0.9274433217441014,-0.8751047323702759,0.7499588156948395,-0.15521664599799528,-0.28754764584644715,-0.4369927748188279,-0.17553763766711233,0.6043662564159974,0.10580146794576102,0.3867535957633077,-0.31001116862419303,-0.7668286983242514,0.12713767183417515,0.4276119411190404,-0.3133904599736695,0.4322656238608413,0.16755202419604992,0.41695213696248107,-0.6114406837281543,-0.5854526632473285,0.4793891736606339,-0.8333200531704367,0.7316577796721878,-0.07537415857914559,-0.2685893606792941,-0.42721096657863633,0.30241718879270496,-0.3693667404948325,-0.8996095230573806
0.7770827881465118,0.43113503711368883,-0.6734798718670114,-0.37303802690962784,0.2128842351070822,-0.9076518792392058,-0.6013794536432719,-0.4416041278098016,0.47540877586873836,0.585600656900429,0.6084496364241434,0.6466513874256423,-0.43616252412359113,0.5711045349918198,-0.2099076796532344,0.19211698308761238,0.2469654943932717,0.4642112144174839,-0.6789872322175986,-0.7704471814449063,0.7753176819547741,-0.03998445194456981,0.5233928266028098,0.3447649061131315,-0.8272851524682786,-0.03071783203831959,-0.30902217417531097,-0.49849823533974885,-0.11869725765599788,-0.19404853694817942,0.1133069405378736,0.0005624121726013013,-0.8484351347918361,0.12569577984412997,-0.12137475721927996,-0.4176094062475586,0.32684105099171085,0.4691709541120917,-0.06474943003731189,-0.6691135471630291,0.40665138048069027,0.830300161694193,-0.19073107597824046,0.7848648807948909,-0.33945318315413,0.43497038999031484,-0.34252179293318197,0.7505013652466195,0.21141345003472897,0.8347634161541412,-0.45513206559081587,-0.43631832633821227,-0.013844669050979216,0.35322680271553325,-0.007972625545504302,0.4041930428299316,-0.6101648728609257,0.003915761754099866,0.6836009326080553,-0.7494523369481263
-0.34361387572668256,-0.6416185741210406,0.6151054180642085,0.33354150328399557,-0.44260707984412595,0.8333387696532517,0.14538003488775045,0.9347706305722876,-0.8250324385261005,-0.3926222050403871,-0.5516357424312459,-0.35591111073284093,0.4372392293078453,-0.6050060028645682,0.3116246699328904,-0.3642040510620147,0.6588442343645126,-0.7584512477363138,-0.6810830995989087,-0.32581423275284327,0.5372478015248783,-0.7038440854373141,0.8449088055333444,0.04887046922034533,0.06579888067291405,0.6430063243893465,0.7413908413329342,0.21459379369126427,0.20749599881150357,-0.6307089811558487,-0.6199853805550339,0.2125215405283161,0.5229139108188898,-0.49901471086541943,-0.5685572638353208,0.818418585546631,-0.8955442278749532,0.7864389446116756,0.8527399393289435,0.21158158946901862,-0.11154973514770067,0.49307626434214885,0.21133771581169092,-0.32236382990293233,0.9056037076049964,-0.042206795664818476,0.04100146075139286,0.41687578479737275,0.25208025336694073,0.20824975459871825,-0.4637788841881984,0.6311405563908187,-0.7569583348622808,0.7925090189201479,0.2513401473200536,0.7768359340020465,0.506204071292835,0.46051278807766954,-0.7951579159655979,-0.43101397929986773
0.5615957790638424,-0.18545353596317787,0.9558246649442521,-0.2260158312102227,-0.4559477134251994,-0.13963708758771587,-0.5639251003994831,-0.7558619097896895,-0.352515396275865,0.18629646955618598,-0.7001365628754807,0.2590772111489926,-0.08833997409094893,-0.19653778781096368,-0.8985714480016564,-0.6384113560189092,0.2184645149463821,0.7978098314478621,-0.3610216711943322,-0.6808825050267274,0.6204874598809245,-0.8430759782963173,0.4733062648341726,0.5721244761974548,-0.0860985497550322,0.24922455070766375,0.6979900070665203,-0.9475730108213829,0.4064659847347261,0.8003662393917854,-0.41769012470691086,0.9173233312272834,-0.40701127614932786,0.7577127801778912,-0.9274638897113178,-0.5067086715292975,0.11367528483511098,0.3695307315441129,-0.2262975345610141,0.062332192214127856,0.7046350138159109,0.4090896536796209,-0.08115492721297074,-0.8256406666381962,-0.7024366888438192,0.6911151978862438,-0.6807255151518259,0.019906351479654343,-0.06365657605685889,0.4790385240044589,0.39314544669465873,-0.2065977087422691,-0.5951139411794292,-0.7405377345010381,-0.839230439063749,0.1815065938677083,-0.14700042134186944,0.6479542332491705,0.24007599960019663,0.7038363090519831
-0.4715508247831254,-0.5799145736185657,-0.7827215708541457,-0.46568811405524946,0.3195374431560377,-0.6479496556798512,0.929676013829063,-0.12052890242257032,0.899452747784739,0.8176812911845505,0.037178574350349804,-0.04381537088644567,0.6306903607452798,-0.9507774319810354,-0.8710870724855663,0.3087789365863009,0.07080524352113257,0.4023526362168323,0.07399596460065684,-0.22089506200996115,0.0753431195400799,-0.06988565027194145,0.16122672926762488,-0.08802240582427351,-0.4260471910388811,-0.6305855179605069,0.5542732734330558,-0.1183216642532134,0.629298185833769,-0.5552769321890307,-0.3409068190000205,-0.3323964952683623,-0.1968586244101913,-0.43295558793737837,0.4583423002413157,-0.8713079841897293,-0.3929139039481652,-0.8394189459513008,0.5626911882031336,0.5332825113492897,0.466551751439617,0.5864300545736137,0.7981244796686352,0.6044569292978448,-0.9214455203508365,-0.4614214063731788,-0.6987149890480023,0.8178224780643328,-0.1957932978617655,0.09268782224029205,-0.8742683115907941,0.810812816298665,-0.19317198236724986,-0.3576429980024466,-0.37845904663440794,-0.7300443171279113,-0.17033757137707378,0.8823890086304633,0.5791516476471524,-0.5490688278115333
0.45305242885133395,-0.1870294586210181,0.592586482039967,0.7466386220379134,-0.5398009635324795,-0.2224711378726968,0.001450177456333858,-0.42088128110244694,0.06357565287609446,-0.4608395586149132,-0.9004876272611888,0.892532797814751,0.18499720071169798,0.20572436876796465,0.4785865725060265,-0.2445628346006459,0.10180602085812955,0.18541483774600384,-0.22295416004548302,-0.860258308080479,0.31074617586728975,0.4908672171373445,-0.4546940916637053,0.016111351570351345,0.689348380122225,0.7875740924240859,0.9915267143110924,0.5997331048375616,0.6152790510474292,-0.8369020322053102,0.11732413771749339,0.9121029522777804,-0.4865720760349855,-0.7224817471395509,0.816297346741891,0.043473842235079996,0.3495481249655411,0.5613747079133384,0.0526191272621413,0.4937180473779893,-0.9437721470858169,0.12558757959607858,0.8525566888717621,0.7649613325792671,0.4387436367505223,0.4014669062603885,0.4894015476596625,0.6368653271801658,0.20291883675721004,-0.33206220133203096,0.6673695234228999,0.4587219797406103,-0.030669696340176106,-0.3152149325580793,0.7137520337688779,-0.5754001423606486,-0.3454556803427887,0.3910240900794967,-0.6941521541723217,-0.28538935619155725
0.34894243763486715,0.7930719069207716,-0.4429095385951472,-0.24576932901221255,-0.3781076337175411,-0.20894017603237786,-0.0049601276852496564,-0.8584103149887929,0.7770314136375224,-0.6248058257459249,-0.29216504521399705,0.9148872464209403,0.7741979006452264,0.9163182682443979,0.14405323659153044,-0.6034062099193257,-0.4750596688302817,0.08677134543712771,-0.3299478845520324,0.8317682575452914,0.26850952809970274,0.6073436484820673,-0.674171945639993,0.5292007089354958,0.5718402033195737,0.436483194946662,-0.10632703769529989,0.8685049993380983,-0.677114146692969,0.6376469326051772,-0.5938251873455577,-0.9692964526049926,-0.577071892358314,0.1300885189450895,0.3493539750164248,0.7932992537090292,0.8975050819022532,0.8743193585218308,-0.11284198575763607,0.7026434812578458,-0.15468010948031524,-0.48985209622136044,-0.8820108063030335,-0.26512165908947727,-0.1517090654945269,-0.06316940563801005,-0.3505087021637049,-0.17931367925647113,-0.6392479738129287,0.01323702125219116,0.3203976901006319,0.4291918546998349,-0.0772280121554746,-0.868662250913062,0.45312618055545745,-0.32767431734979763,0.6830033333844465,0.8530300940321847,-0.36070447609254397,-0.8258528743745897
-0.49907500959088846,-0.2768130852593986,-0.5267073699926134,-0.3991185478281104,0.8787812754020579,0.6406751839926201,0.7365961930218685,0.00198175924736702,-0.030518475205389018,0.8523731766296267,0.5546671254340224,0.05453668845143584,-0.703810443241485,0.8011772545963635,0.20023557733745026,-0.7873200424072446,-0.4433795702614835,0.728453493065371,0.46569643898014124,-0.42056742578993156,0.2649463910390123,0.511501504191104,-0.8214253021031989,0.23095077013875756,0.3563632459822705,-0.8452304580049408,-0.44602903947315997,0.36081792683840475,0.5276734444885326,0.7096898219352505,-0.16061342359765352,-0.36105109469196434,-0.8356257435165898,0.6626735406642154,0.8990527139848422,-0.04862613155194173,0.8580678192826721,0.23740862135872112,0.8646809735543172,-0.25103301356787605,0.539474873045227,-0.12117760211331512,0.6406603726535779,0.007629672096038526,-0.7365399299008673,-0.842866525471641,-0.3406540931552066,-0.06039409765028121,0.004858580242716005,-0.12836739281953674,0.3339353686046925,-0.45734869184943583,-0.551629661143956,0.33353267694070216,0.11467454871597187,0.49553963114940197,-0.5589099461652175,-0.8068223722909189,-0.6377034524466645,-0.5583777047644097
0.9161756148474136,-0.13364393726488333,0.394679834330464,0.11390288064086507,0.8799835449593579,0.9532560710164463,0.7223231688990135,0.920507728439349,-0.6017703230835104,0.6706712337609644,0.9428631809192967,0.2752259157252456,0.9207058115105539,-0.7103622931424755,0.8746425439800469,-0.43871515357442653,-0.6849238931962063,-0.5542220158929035,0.436798490520822,0.8122175167809949,-0.5629806710214796,0.21270132002247918,-0.7055414594151036,0.14028840484820515,-0.5891057464766067,0.3090185707897073,0.8750083849297241,-0.10254140939623635,-0.7225383945273084,0.73592547096898,0.5929458506980644,-0.022146387809003697,0.590289613237403,-0.9074165584825546,-0.5153551545979135,-0.05351713356303679,0.4294899676131337,0.5097074072191017,-0.8907190296802162,-0.4950633867494811,0.8841680347319735,-0.03487788358944549,0.19114600290324008,0.0759842184978533,-0.5691182313205528,0.15227014291588223,0.6742622466359633,-0.24613226811296557,-0.4678968839353247,0.01962644981437865,0.3401990512125844,-0.46942725604187074,-0.334271041088078,-0.15234068865276143,-0.8427695879515849,0.13509982495377765,-0.27839960919293993,-0.11341003111764697,-0.05112955714063701,-0.5136890885802345
-0.5221231000735015,-0.27274240860845755,-0.16421208525667255,-0.8420904979164655,-0.5712007057220531,0.2457093474052642,-0.22212819192085861,0.20233521321396777,0.3404105844029497,0.4585840260653857,0.8335361821528342,0.16752578752410646,-0.8036067776009153,0.8098914498790447,-0.9532757555246908,0.4806777645997548,0.7805577584711397,-0.5397824932689058,0.6631756234236126,0.267386744375852,-0.5371804500863757,0.5755763328581602,0.49117346349742164,-0.932954982320314,-0.424995114098275,-0.09208261770863879,0.5385189974036625,-0.1854740775665195,-0.8558870366856026,0.17218408799828724,0.28316767045896496,0.5344613519160051,-0.43016963700456656,0.2904781762298644,0.3198037384311968,0.48146079481269627,-0.14617532982868583,0.5199110202606776,0.2972778608321214,0.46751320469766944,0.7908545960999954,-0.6502977024554171,0.8726200899048325,0.16294362886401936,0.4960352678073349,0.6981676785394118,0.5445533429913763,0.6812775090864239,-0.14802581886165694,-0.4925805908568005,0.7154806124672863,-0.2951164562945516,-0.42238203184308887,0.36751127457202915,0.615728060684164,0.6671867907694612,0.7874456586472669,0.13169987472829633,0.838385079074547,0.09606057545594875
0.6571252533608456,-0.3496871989514819,0.5038357075737369,-0.1751217318854947,0.6124559415433529,-0.36827003071717124,-0.029220474887390418,-0.4301412435350496,-0.037762674933683106,0.41724602163972346,0.4448192892236243,0.5064655175961319,-0.6276170298602874,-0.7213235492774344,0.5983778567947968,-0.5580464424102392,-0.7284426612725337,0.20956680656351193,0.17866651978519826,0.9373193174823158,-0.0426246418906039,0.6403107293619201,-0.35511509134660263,-0.4411987364542993,0.49762097131510546,0.6885663462070597,-0.5233123326210776,0.32170769408988914,0.4941188355368793,0.2622436486561112,0.9033848479056386,-0.8276707498460149,-0.842819390289882,-0.5664746376824037,-0.11661390865485703,-0.3931307778041826,-0.6229562337035461,-0.5577402548272582,-0.243179916792422,-0.26910367406214303,-0.3892588636124417,-0.2909299061884201,0.26486373951170455,0.5236217130970287,0.49963125619245435,0.5217882885037426,0.30370578504633194,-0.4863377215302557,0.10396108237710731,0.25521571567292684,0.36022236809189917,0.42907594794654763,-0.03722982557563588,0.6430000298521443,0.5502317791771049,-0.12885578449205617,-0.5567021495639333,0.55882171364895,0.40180626309963485,-0.4172997304299462
