,User 0,User 1,User 2,precisionG,recallG,fscoreG,T,C,Quantity
286,587,462,575,0.866666667,1,0.928571429,13,15,1682
287,500,351,328,0.882352941,1,0.9375,15,17,1586
288,311,294,332,0.789473684,1,0.882352941,15,19,1620
289,359,348,252,0.857142857,1,0.923076923,12,14,1630
290,591,294,229,0.727272727,1,0.842105263,8,11,1620
291,453,626,137,0.785714286,1,0.88,11,14,1592
292,366,417,318,0.777777778,1,0.875,14,18,1599
293,582,602,477,0.727272727,1,0.842105263,8,11,1525
294,83,145,635,0.8125,1,0.896551724,13,16,1651
295,584,371,352,0.875,1,0.933333333,14,16,1505
296,80,347,552,0.84,1,0.913043478,21,25,1630
297,375,458,506,0.8,1,0.888888889,16,20,1537
298,31,500,448,0.846153846,1,0.916666667,11,13,1592
299,253,330,295,0.666666667,1,0.8,6,9,1607
300,490,371,536,0.882352941,1,0.9375,15,17,1508
301,426,400,127,0.875,1,0.933333333,14,16,1635
302,313,394,38,0.909090909,1,0.952380952,20,22,1663
303,479,161,372,0.823529412,1,0.903225806,14,17,1588
304,50,18,325,0.85,1,0.918918919,17,20,1596
305,525,358,352,0.909090909,1,0.952380952,20,22,1587
306,617,580,495,0.846153846,1,0.916666667,11,13,1598
307,65,639,187,0.769230769,1,0.869565217,10,13,1627
308,362,601,447,0.875,1,0.933333333,14,16,1600
309,338,159,603,0.909090909,1,0.952380952,20,22,1590
310,478,336,72,0.894736842,1,0.944444444,17,19,1643
311,446,373,547,0.833333333,1,0.909090909,15,18,1647
312,515,543,226,0.6,1,0.75,3,5,1610
313,264,192,6,0.818181818,1,0.9,9,11,1571
314,217,133,242,0.8125,1,0.896551724,13,16,1590
315,285,127,349,0.882352941,1,0.9375,15,17,1667
316,209,344,391,0.888888889,1,0.941176471,16,18,1582
317,376,71,324,0.904761905,1,0.95,19,21,1629
318,340,232,167,0.875,1,0.933333333,14,16,1585
319,21,346,553,0.733333333,1,0.846153846,11,15,1640
320,223,369,44,0.714285714,1,0.833333333,5,7,1641
321,197,279,25,0.8,1,0.888888889,12,15,1613
322,352,3,357,0.8,1,0.888888889,16,20,1542
323,38,500,409,0.85,1,0.918918919,17,20,1656
324,408,607,248,0.92,1,0.958333333,23,25,1640
325,143,308,266,0.833333333,1,0.909090909,10,12,1560
326,560,319,99,0.866666667,1,0.928571429,13,15,1653
327,124,300,306,0.818181818,1,0.9,18,22,1579
328,222,53,62,0.875,1,0.933333333,14,16,1573
329,22,119,10,0.818181818,1,0.9,9,11,1604
330,398,495,61,0.875,1,0.933333333,14,16,1583
331,643,547,113,0.882352941,1,0.9375,15,17,1624
332,647,381,262,0.8125,1,0.896551724,13,16,1638
333,10,156,623,0.869565217,1,0.930232558,20,23,1579
334,163,217,182,0.857142857,1,0.923076923,12,14,1661
335,93,533,82,0.842105263,1,0.914285714,16,19,1676
336,320,175,327,0.866666667,1,0.928571429,13,15,1580
337,576,82,535,0.8,1,0.888888889,12,15,1703
338,365,566,495,0.870967742,1,0.931034483,27,31,1560
339,132,157,335,0.75,1,0.857142857,6,8,1659
340,250,18,336,0.866666667,1,0.928571429,13,15,1626
341,300,224,17,0.818181818,1,0.9,18,22,1585
342,327,307,459,0.894736842,1,0.944444444,17,19,1620
343,285,129,243,0.833333333,1,0.909090909,15,18,1655
344,12,444,48,0.846153846,1,0.916666667,11,13,1641
345,532,502,317,0.833333333,1,0.909090909,15,18,1594
346,319,410,232,0.866666667,1,0.928571429,13,15,1573
347,5,358,311,0.869565217,1,0.930232558,20,23,1606
348,228,435,391,0.642857143,1,0.782608696,9,14,1608
349,129,488,521,0.882352941,1,0.9375,15,17,1646
350,440,513,364,0.846153846,1,0.916666667,11,13,1653
351,345,325,631,0.714285714,1,0.833333333,10,14,1636
352,467,441,153,0.857142857,1,0.923076923,12,14,1645
353,518,182,311,0.857142857,1,0.923076923,12,14,1643
354,278,473,224,0.888888889,1,0.941176471,24,27,1618
355,621,360,431,0.636363636,1,0.777777778,7,11,1514
356,618,128,592,0.894736842,1,0.944444444,17,19,1628
357,465,573,24,0.823529412,1,0.903225806,14,17,1646
358,43,171,487,0.857142857,1,0.923076923,12,14,1579
359,473,584,253,0.8,1,0.888888889,12,15,1623
360,616,54,91,0.764705882,1,0.866666667,13,17,1625
361,462,37,154,0.909090909,1,0.952380952,20,22,1683
362,493,465,323,0.823529412,1,0.903225806,14,17,1598
363,401,124,153,0.857142857,1,0.923076923,12,14,1623
364,124,456,548,0.705882353,1,0.827586207,12,17,1583
365,631,178,257,0.894736842,1,0.944444444,17,19,1643
366,608,618,37,0.9,1,0.947368421,18,20,1669
367,42,423,588,0.857142857,1,0.923076923,18,21,1555
368,534,302,557,0.846153846,1,0.916666667,11,13,1550
369,133,368,526,0.85,1,0.918918919,17,20,1584
370,113,66,632,0.857142857,1,0.923076923,12,14,1651
371,618,306,39,0.833333333,1,0.909090909,10,12,1550
372,196,127,244,0.882352941,1,0.9375,15,17,1581
373,402,135,51,0.866666667,1,0.928571429,13,15,1679
374,51,470,445,0.863636364,1,0.926829268,19,22,1627
375,638,546,42,0.88,1,0.936170213,22,25,1608
376,332,180,28,0.857142857,1,0.923076923,18,21,1625
377,39,21,589,0.75,1,0.857142857,9,12,1587
378,526,263,59,0.875,1,0.933333333,14,16,1597
379,287,55,605,0.818181818,1,0.9,9,11,1666
380,480,532,315,0.9,1,0.947368421,18,20,1667
381,160,323,204,0.846153846,1,0.916666667,11,13,1564
382,647,446,617,0.692307692,1,0.818181818,9,13,1620
383,281,122,647,0.846153846,1,0.916666667,11,13,1601
384,108,316,507,0.882352941,1,0.9375,15,17,1615
385,548,103,105,0.785714286,1,0.88,11,14,1580
386,340,366,343,0.9,1,0.947368421,18,20,1595
387,93,465,201,0.785714286,1,0.88,11,14,1538
388,90,422,294,0.894736842,1,0.944444444,17,19,1606
389,83,561,581,0.764705882,1,0.866666667,13,17,1568
390,339,113,235,0.875,1,0.933333333,14,16,1623
391,287,586,561,0.8,1,0.888888889,8,10,1580
392,148,283,16,0.777777778,1,0.875,14,18,1577
393,609,48,296,0.8125,1,0.896551724,13,16,1544
394,9,408,354,0.9,1,0.947368421,18,20,1674
395,269,199,5,0.866666667,1,0.928571429,13,15,1634
396,455,202,335,0.777777778,1,0.875,7,9,1624
397,23,13,223,0.842105263,1,0.914285714,16,19,1588
398,561,45,633,0.8,1,0.888888889,12,15,1615
399,558,621,156,0.846153846,1,0.916666667,11,13,1579
400,7,371,484,0.8,1,0.888888889,8,10,1629
401,234,648,342,0.8,1,0.888888889,12,15,1675
402,478,158,29,0.80952381,1,0.894736842,17,21,1639
403,425,133,357,0.727272727,1,0.842105263,8,11,1640
404,491,594,114,0.875,1,0.933333333,14,16,1594
405,517,351,376,0.8,1,0.888888889,12,15,1659
406,393,306,383,0.785714286,1,0.88,11,14,1609
407,23,589,286,0.823529412,1,0.903225806,14,17,1622
408,576,302,257,0.692307692,1,0.818181818,9,13,1650
409,38,98,563,0.846153846,1,0.916666667,11,13,1639
410,603,614,228,0.869565217,1,0.930232558,20,23,1491
411,356,568,116,0.714285714,1,0.833333333,10,14,1585
412,284,2,327,0.904761905,1,0.95,19,21,1651
413,130,588,305,0.85,1,0.918918919,17,20,1655
414,434,476,368,0.818181818,1,0.9,9,11,1604
415,77,224,264,0.842105263,1,0.914285714,16,19,1591
416,79,143,450,0.8,1,0.888888889,16,20,1606
417,108,373,510,0.666666667,1,0.8,8,12,1624
418,498,400,381,0.846153846,1,0.916666667,22,26,1625
419,85,571,559,0.7,1,0.823529412,7,10,1561
420,164,465,522,0.75,1,0.857142857,12,16,1586
421,511,83,354,0.769230769,1,0.869565217,10,13,1583
422,611,427,435,0.764705882,1,0.866666667,13,17,1674
423,375,186,236,0.857142857,1,0.923076923,12,14,1628
424,472,241,548,0.904761905,1,0.95,19,21,1588
425,148,604,570,0.842105263,1,0.914285714,16,19,1603
426,338,204,622,0.733333333,1,0.846153846,11,15,1589
427,113,396,140,0.764705882,1,0.866666667,13,17,1624
428,473,37,619,0.888888889,1,0.941176471,24,27,1621
429,495,432,83,0.769230769,1,0.869565217,10,13,1615
430,192,480,448,0.625,1,0.769230769,5,8,1578
431,304,198,254,0.9,1,0.947368421,18,20,1696
432,15,392,635,0.866666667,1,0.928571429,13,15,1652
433,430,167,75,0.785714286,1,0.88,11,14,1588
434,588,270,533,0.888888889,1,0.941176471,16,18,1629
435,317,606,429,0.833333333,1,0.909090909,10,12,1565
436,226,421,560,0.882352941,1,0.9375,15,17,1568
437,648,43,220,0.782608696,1,0.87804878,18,23,1663
438,478,209,418,0.846153846,1,0.916666667,11,13,1650
439,396,436,111,0.833333333,1,0.909090909,10,12,1570
440,108,304,544,0.9,1,0.947368421,18,20,1655
441,268,123,629,0.8125,1,0.896551724,13,16,1632
442,601,228,173,0.9,1,0.947368421,18,20,1580
443,6,32,24,0.714285714,1,0.833333333,10,14,1583
444,553,559,237,0.875,1,0.933333333,14,16,1635
445,72,476,617,0.846153846,1,0.916666667,11,13,1641
446,28,255,639,0.894736842,1,0.944444444,17,19,1584
447,553,172,418,0.882352941,1,0.9375,15,17,1618
448,118,484,475,0.8,1,0.888888889,8,10,1604
449,352,235,649,0.842105263,1,0.914285714,16,19,1555
450,622,374,423,0.8125,1,0.896551724,13,16,1545
451,430,432,600,0.8,1,0.888888889,8,10,1586
452,261,297,155,0.8125,1,0.896551724,13,16,1623
453,280,164,347,0.769230769,1,0.869565217,10,13,1682
454,645,170,173,0.75,1,0.857142857,6,8,1579
455,251,527,192,0.785714286,1,0.88,11,14,1606
456,34,154,511,0.833333333,1,0.909090909,10,12,1627
457,624,625,78,0.75,1,0.857142857,12,16,1617
458,92,588,400,0.833333333,1,0.909090909,15,18,1601
459,547,487,243,0.769230769,1,0.869565217,10,13,1628
460,220,393,127,0.894736842,1,0.944444444,17,19,1617
461,292,491,352,0.875,1,0.933333333,14,16,1562
462,63,85,270,0.85,1,0.918918919,17,20,1598
463,207,357,219,0.8,1,0.888888889,8,10,1575
464,359,289,111,0.857142857,1,0.923076923,12,14,1624
465,432,222,397,0.9375,1,0.967741935,30,32,1612
466,397,376,484,0.8125,1,0.896551724,13,16,1670
467,74,84,465,0.842105263,1,0.914285714,16,19,1543
468,402,410,316,0.8,1,0.888888889,12,15,1542
469,627,342,373,0.823529412,1,0.903225806,14,17,1637
470,568,5,649,0.625,1,0.769230769,5,8,1632
471,320,400,306,0.866666667,1,0.928571429,13,15,1693
472,148,493,574,0.866666667,1,0.928571429,13,15,1573
473,300,611,191,0.875,1,0.933333333,14,16,1678
474,86,601,536,0.75,1,0.857142857,12,16,1615
475,180,41,163,0.823529412,1,0.903225806,14,17,1631
476,59,559,296,0.8,1,0.888888889,12,15,1654
477,318,571,118,0.823529412,1,0.903225806,14,17,1634
478,376,194,76,0.75,1,0.857142857,12,16,1620
479,471,584,636,0.842105263,1,0.914285714,16,19,1618
480,586,234,409,0.8,1,0.888888889,8,10,1591
481,626,211,359,0.846153846,1,0.916666667,11,13,1617
482,451,165,132,0.769230769,1,0.869565217,10,13,1620
483,152,541,61,0.875,1,0.933333333,14,16,1655
484,650,324,104,0.857142857,1,0.923076923,12,14,1633
485,28,424,222,0.85,1,0.918918919,17,20,1637
486,399,402,68,0.833333333,1,0.909090909,10,12,1569
487,514,206,359,0.909090909,1,0.952380952,20,22,1537
488,192,381,3,0.866666667,1,0.928571429,13,15,1601
489,54,497,94,0.818181818,1,0.9,18,22,1667
490,233,392,205,0.75,1,0.857142857,9,12,1638
