,User 0,User 1,User 2,User 3,precisionG,recallG,fscoreG,T,C,Quantity
454,228,178,377,106,0.666666667,1,0.8,18,27,1497
455,35,504,348,176,0.771428571,1,0.870967742,27,35,1549
456,118,321,571,554,0.695652174,1,0.820512821,16,23,1499
457,444,219,184,616,0.78125,1,0.877192982,25,32,1545
458,450,116,522,335,0.75862069,1,0.862745098,22,29,1619
459,136,88,553,295,0.735294118,1,0.847457627,25,34,1520
460,563,190,340,142,0.75,1,0.857142857,21,28,1472
461,1,458,463,302,0.689655172,1,0.816326531,20,29,1566
462,591,282,397,161,0.756756757,1,0.861538462,28,37,1548
463,102,117,546,171,0.636363636,1,0.777777778,14,22,1522
464,39,573,629,456,0.78125,1,0.877192982,25,32,1570
465,111,106,350,490,0.837209302,1,0.911392405,36,43,1506
466,577,268,480,316,0.774193548,1,0.872727273,24,31,1596
467,152,349,429,174,0.785714286,1,0.88,33,42,1535
468,125,491,60,591,0.771428571,1,0.870967742,27,35,1488
469,390,613,39,461,0.696969697,1,0.821428571,23,33,1510
470,299,494,86,446,0.68,1,0.80952381,17,25,1483
471,374,30,323,651,0.588235294,1,0.740740741,10,17,1603
472,558,104,519,292,0.619047619,1,0.764705882,13,21,1551
473,254,245,471,77,0.71875,1,0.836363636,23,32,1594
474,354,348,390,367,0.733333333,1,0.846153846,22,30,1533
475,584,241,639,352,0.740740741,1,0.85106383,20,27,1504
476,18,124,226,414,0.730769231,1,0.844444444,19,26,1536
477,289,197,485,228,0.666666667,1,0.8,18,27,1513
478,31,17,464,537,0.681818182,1,0.810810811,15,22,1471
479,24,49,359,194,0.692307692,1,0.818181818,18,26,1454
480,64,403,395,637,0.78125,1,0.877192982,25,32,1484
481,434,451,245,417,0.727272727,1,0.842105263,24,33,1533
482,482,526,381,239,0.78125,1,0.877192982,25,32,1525
483,31,315,79,37,0.733333333,1,0.846153846,22,30,1487
484,67,514,607,649,0.75,1,0.857142857,24,32,1448
485,461,153,327,405,0.794117647,1,0.885245902,27,34,1490
486,471,425,195,113,0.695652174,1,0.820512821,16,23,1535
487,543,245,570,500,0.724137931,1,0.84,21,29,1468
488,159,307,620,185,0.714285714,1,0.833333333,20,28,1535
489,126,468,382,184,0.742857143,1,0.852459016,26,35,1554
490,23,332,639,57,0.68,1,0.80952381,17,25,1455
491,483,637,499,318,0.529411765,1,0.692307692,9,17,1458
492,406,649,411,168,0.785714286,1,0.88,33,42,1545
493,517,582,633,338,0.794117647,1,0.885245902,27,34,1554
494,129,408,382,100,0.757575758,1,0.862068966,25,33,1556
495,585,618,641,633,0.709677419,1,0.830188679,22,31,1562
496,40,549,132,537,0.740740741,1,0.85106383,20,27,1547
497,253,490,620,473,0.714285714,1,0.833333333,20,28,1513
498,163,129,374,277,0.75,1,0.857142857,24,32,1536
499,534,567,343,366,0.733333333,1,0.846153846,22,30,1529
500,341,158,448,180,0.724137931,1,0.84,21,29,1460
501,416,392,304,592,0.727272727,1,0.842105263,24,33,1482
502,504,102,578,422,0.703703704,1,0.826086957,19,27,1507
503,233,409,486,320,0.692307692,1,0.818181818,18,26,1457
504,159,538,415,533,0.820512821,1,0.901408451,32,39,1523
505,165,46,431,294,0.730769231,1,0.844444444,19,26,1486
506,71,557,425,381,0.764705882,1,0.866666667,26,34,1566
507,84,523,153,9,0.636363636,1,0.777777778,14,22,1485
508,605,58,413,341,0.75862069,1,0.862745098,22,29,1490
509,29,58,382,4,0.68,1,0.80952381,17,25,1581
510,116,34,128,337,0.724137931,1,0.84,21,29,1535
511,429,224,596,582,0.730769231,1,0.844444444,19,26,1468
512,49,553,483,85,0.709677419,1,0.830188679,22,31,1534
513,509,350,194,163,0.75,1,0.857142857,21,28,1501
514,312,57,476,379,0.71875,1,0.836363636,23,32,1547
515,451,51,42,221,0.741935484,1,0.851851852,23,31,1492
516,343,491,335,273,0.703703704,1,0.826086957,19,27,1557
517,60,3,632,149,0.703703704,1,0.826086957,19,27,1487
518,487,112,109,104,0.692307692,1,0.818181818,18,26,1562
519,608,630,555,291,0.787878788,1,0.881355932,26,33,1505
520,132,470,327,489,0.774193548,1,0.872727273,24,31,1509
521,418,263,159,463,0.742857143,1,0.852459016,26,35,1517
522,358,610,427,221,0.714285714,1,0.833333333,20,28,1510
523,551,503,388,439,0.714285714,1,0.833333333,20,28,1541
524,6,564,479,93,0.6,1,0.75,12,20,1525
525,151,184,315,381,0.757575758,1,0.862068966,25,33,1532
526,83,631,396,224,0.592592593,1,0.744186047,16,27,1514
527,300,637,248,619,0.740740741,1,0.85106383,20,27,1498
528,494,378,97,615,0.766666667,1,0.867924528,23,30,1540
529,426,489,334,589,0.75,1,0.857142857,24,32,1597
530,435,421,555,621,0.756097561,1,0.861111111,31,41,1613
531,512,378,424,109,0.55,1,0.709677419,11,20,1478
532,326,93,541,12,0.730769231,1,0.844444444,19,26,1540
533,417,479,166,511,0.466666667,1,0.636363636,7,15,1519
534,112,296,240,304,0.7,1,0.823529412,21,30,1509
535,405,326,582,644,0.75,1,0.857142857,24,32,1542
536,36,285,534,252,0.75,1,0.857142857,24,32,1496
537,55,286,68,219,0.6,1,0.75,12,20,1526
538,310,41,28,335,0.565217391,1,0.722222222,13,23,1558
539,434,587,607,394,0.741935484,1,0.851851852,23,31,1528
540,269,556,362,471,0.724137931,1,0.84,21,29,1512
541,482,5,307,204,0.714285714,1,0.833333333,20,28,1591
542,98,593,374,624,0.75,1,0.857142857,21,28,1540
543,537,48,220,340,0.714285714,1,0.833333333,20,28,1523
544,281,220,487,264,0.724137931,1,0.84,21,29,1508
545,644,3,6,70,0.774193548,1,0.872727273,24,31,1524
546,18,390,251,26,0.666666667,1,0.8,16,24,1552
547,490,317,72,89,0.666666667,1,0.8,20,30,1510
548,227,427,647,529,0.652173913,1,0.789473684,15,23,1533
549,634,440,411,437,0.780487805,1,0.876712329,32,41,1508
550,175,302,54,329,0.771428571,1,0.870967742,27,35,1478
551,140,498,308,449,0.72,1,0.837209302,18,25,1497
552,493,337,220,33,0.714285714,1,0.833333333,25,35,1520
553,470,103,612,122,0.8,1,0.888888889,28,35,1513
554,98,366,17,590,0.695652174,1,0.820512821,16,23,1500
555,630,555,354,135,0.785714286,1,0.88,33,42,1538
556,402,54,246,250,0.757575758,1,0.862068966,25,33,1530
557,554,35,151,124,0.7,1,0.823529412,28,40,1569
558,481,327,260,234,0.708333333,1,0.829268293,17,24,1595
559,553,104,140,278,0.75862069,1,0.862745098,22,29,1545
560,516,283,505,457,0.6875,1,0.814814815,22,32,1577
561,537,343,395,107,0.709677419,1,0.830188679,22,31,1564
562,336,291,602,133,0.727272727,1,0.842105263,24,33,1545
563,130,280,249,57,0.68,1,0.80952381,17,25,1535
564,316,248,490,500,0.72972973,1,0.84375,27,37,1554
565,443,45,304,273,0.757575758,1,0.862068966,25,33,1506
566,509,581,541,23,0.5625,1,0.72,9,16,1507
567,396,339,642,355,0.735294118,1,0.847457627,25,34,1476
568,441,623,394,534,0.642857143,1,0.782608696,18,28,1537
569,411,432,77,202,0.837209302,1,0.911392405,36,43,1575
570,474,230,148,434,0.65,1,0.787878788,13,20,1554
571,483,524,531,326,0.75862069,1,0.862745098,22,29,1570
572,51,555,19,596,0.829268293,1,0.906666667,34,41,1556
573,100,129,538,539,0.714285714,1,0.833333333,20,28,1567
574,561,516,280,136,0.68,1,0.80952381,17,25,1496
575,93,571,59,370,0.735294118,1,0.847457627,25,34,1505
576,417,504,398,469,0.794117647,1,0.885245902,27,34,1569
577,256,162,288,484,0.733333333,1,0.846153846,22,30,1553
578,73,525,376,550,0.666666667,1,0.8,14,21,1523
579,339,217,38,195,0.810810811,1,0.895522388,30,37,1521
580,571,32,204,496,0.653846154,1,0.790697674,17,26,1535
581,12,282,649,96,0.655172414,1,0.791666667,19,29,1573
582,56,286,444,550,0.75862069,1,0.862745098,22,29,1515
583,223,59,319,465,0.666666667,1,0.8,16,24,1556
584,640,225,127,497,0.689655172,1,0.816326531,20,29,1482
585,551,364,521,104,0.703703704,1,0.826086957,19,27,1524
586,174,557,544,177,0.787878788,1,0.881355932,26,33,1579
587,648,547,629,526,0.708333333,1,0.829268293,17,24,1447
588,166,600,536,639,0.714285714,1,0.833333333,20,28,1522
589,209,94,378,537,0.705882353,1,0.827586207,24,34,1530
590,127,386,260,99,0.741935484,1,0.851851852,23,31,1552
591,112,113,297,372,0.724137931,1,0.84,21,29,1478
592,482,604,417,363,0.708333333,1,0.829268293,17,24,1556
593,55,269,194,304,0.724137931,1,0.84,21,29,1518
594,434,586,479,243,0.608695652,1,0.756756757,14,23,1544
595,91,269,416,43,0.733333333,1,0.846153846,22,30,1475
596,583,197,495,126,0.785714286,1,0.88,33,42,1600
597,442,408,181,536,0.805555556,1,0.892307692,29,36,1527
598,356,375,268,269,0.65,1,0.787878788,13,20,1510
599,412,324,459,445,0.735294118,1,0.847457627,25,34,1540
600,2,556,585,182,0.741935484,1,0.851851852,23,31,1598
601,175,405,500,273,0.742857143,1,0.852459016,26,35,1540
602,189,322,11,259,0.5625,1,0.72,9,16,1486
603,569,342,637,639,0.555555556,1,0.714285714,10,18,1468
604,355,49,107,72,0.733333333,1,0.846153846,22,30,1597
605,171,571,357,433,0.71875,1,0.836363636,23,32,1558
606,503,626,292,636,0.714285714,1,0.833333333,20,28,1561
607,391,618,278,145,0.652173913,1,0.789473684,15,23,1560
608,397,475,143,86,0.681818182,1,0.810810811,15,22,1461
609,101,5,338,64,0.75862069,1,0.862745098,22,29,1543
610,447,613,126,134,0.722222222,1,0.838709677,26,36,1577
611,9,211,74,585,0.757575758,1,0.862068966,25,33,1552
612,8,480,412,563,0.705882353,1,0.827586207,24,34,1521
613,77,646,86,268,0.733333333,1,0.846153846,22,30,1533
614,564,149,275,293,0.724137931,1,0.84,21,29,1531
615,153,556,308,612,0.75,1,0.857142857,30,40,1545
616,265,640,318,594,0.692307692,1,0.818181818,18,26,1541
617,42,431,192,75,0.75862069,1,0.862745098,22,29,1532
618,488,567,574,332,0.733333333,1,0.846153846,22,30,1564
619,232,273,556,22,0.72,1,0.837209302,18,25,1451
620,327,200,204,245,0.787878788,1,0.881355932,26,33,1507
621,634,434,280,641,0.62962963,1,0.772727273,17,27,1538
622,490,21,203,155,0.714285714,1,0.833333333,20,28,1504
623,100,207,213,403,0.75,1,0.857142857,24,32,1533
624,647,449,354,579,0.642857143,1,0.782608696,18,28,1473
625,601,324,516,4,0.757575758,1,0.862068966,25,33,1520
626,200,2,19,465,0.763157895,1,0.865671642,29,38,1539
627,347,333,368,298,0.783783784,1,0.878787879,29,37,1513
628,502,39,373,273,0.64,1,0.780487805,16,25,1493
629,104,476,423,599,0.703703704,1,0.826086957,19,27,1489
630,613,639,371,449,0.685714286,1,0.813559322,24,35,1518
631,243,560,128,127,0.75,1,0.857142857,24,32,1547
632,332,134,144,550,0.625,1,0.769230769,15,24,1487
633,195,404,588,589,0.709677419,1,0.830188679,22,31,1512
634,644,365,591,495,0.666666667,1,0.8,20,30,1558
635,126,641,108,241,0.724137931,1,0.84,21,29,1519
636,636,117,416,15,0.714285714,1,0.833333333,20,28,1530
637,136,516,553,239,0.741935484,1,0.851851852,23,31,1527
638,363,225,18,72,0.642857143,1,0.782608696,18,28,1554
639,641,71,67,620,0.766666667,1,0.867924528,23,30,1491
640,497,250,469,30,0.625,1,0.769230769,15,24,1532
641,50,9,476,377,0.75,1,0.857142857,30,40,1526
642,505,83,315,438,0.416666667,1,0.588235294,5,12,1536
643,385,351,594,201,0.735294118,1,0.847457627,25,34,1562
644,651,415,204,284,0.5625,1,0.72,9,16,1548
645,531,170,152,20,0.740740741,1,0.85106383,20,27,1536
646,589,645,78,62,0.76744186,1,0.868421053,33,43,1542
647,167,59,116,363,0.705882353,1,0.827586207,24,34,1566
648,168,424,593,370,0.774193548,1,0.872727273,24,31,1548
649,532,271,96,32,0.766666667,1,0.867924528,23,30,1559
650,383,556,449,569,0.794871795,1,0.885714286,31,39,1443
651,648,402,342,421,0.692307692,1,0.818181818,18,26,1555
652,310,408,400,1,0.689655172,1,0.816326531,20,29,1551
653,232,277,547,187,0.787878788,1,0.881355932,26,33,1531
654,486,42,257,140,0.794117647,1,0.885245902,27,34,1566
655,305,216,268,302,0.652173913,1,0.789473684,15,23,1561
656,112,502,591,313,0.80952381,1,0.894736842,34,42,1543
657,228,434,476,466,0.774193548,1,0.872727273,24,31,1517
658,14,510,9,400,0.72972973,1,0.84375,27,37,1512
659,641,605,72,572,0.703703704,1,0.826086957,19,27,1541
660,626,572,203,460,0.709677419,1,0.830188679,22,31,1555
661,630,619,638,357,0.741935484,1,0.851851852,23,31,1486
662,539,14,132,291,0.733333333,1,0.846153846,22,30,1513
663,638,263,615,593,0.607142857,1,0.755555556,17,28,1559
664,223,112,189,212,0.775,1,0.873239437,31,40,1586
665,526,33,244,178,0.8,1,0.888888889,28,35,1492
666,269,370,104,614,0.709677419,1,0.830188679,22,31,1502
667,520,549,349,323,0.757575758,1,0.862068966,25,33,1511
668,583,254,401,419,0.72,1,0.837209302,18,25,1584
669,582,393,614,227,0.666666667,1,0.8,16,24,1488
670,502,506,164,421,0.6875,1,0.814814815,22,32,1501
671,136,439,402,569,0.730769231,1,0.844444444,19,26,1548
672,60,208,550,214,0.78125,1,0.877192982,25,32,1503
673,540,14,648,466,0.692307692,1,0.818181818,18,26,1446
674,570,120,435,245,0.742857143,1,0.852459016,26,35,1539
675,74,649,144,168,0.741935484,1,0.851851852,23,31,1504
676,353,418,58,327,0.735294118,1,0.847457627,25,34,1532
677,41,347,456,319,0.678571429,1,0.808510638,19,28,1495
678,148,115,560,91,0.608695652,1,0.756756757,14,23,1466
679,132,501,462,84,0.813953488,1,0.897435897,35,43,1579
680,579,485,252,486,0.689655172,1,0.816326531,20,29,1469
681,509,201,71,643,0.631578947,1,0.774193548,12,19,1531
682,205,111,416,367,0.794117647,1,0.885245902,27,34,1517
683,623,101,427,439,0.714285714,1,0.833333333,20,28,1594
684,637,339,555,160,0.740740741,1,0.85106383,20,27,1482
685,18,424,197,352,0.787878788,1,0.881355932,26,33,1565
686,141,94,266,14,0.666666667,1,0.8,18,27,1487
687,129,2,583,624,0.72972973,1,0.84375,27,37,1548
688,418,183,10,261,0.730769231,1,0.844444444,19,26,1534
689,105,527,89,342,0.681818182,1,0.810810811,15,22,1538
690,511,520,336,441,0.714285714,1,0.833333333,20,28,1485
691,368,48,207,529,0.742857143,1,0.852459016,26,35,1532
692,76,629,100,622,0.72,1,0.837209302,18,25,1572
693,330,78,329,274,0.571428571,1,0.727272727,12,21,1572
694,299,314,341,245,0.714285714,1,0.833333333,20,28,1490
695,380,328,476,598,0.740740741,1,0.85106383,20,27,1505
696,437,645,188,196,0.64,1,0.780487805,16,25,1458
697,521,412,96,149,0.733333333,1,0.846153846,22,30,1514
698,369,212,90,115,0.771428571,1,0.870967742,27,35,1570
699,59,186,237,642,0.692307692,1,0.818181818,18,26,1522
700,448,600,282,253,0.730769231,1,0.844444444,19,26,1525
701,199,144,530,564,0.678571429,1,0.808510638,19,28,1541
702,394,203,497,303,0.772727273,1,0.871794872,34,44,1513
703,448,307,280,613,0.566666667,1,0.723404255,17,30,1552
704,181,586,387,550,0.764705882,1,0.866666667,26,34,1515
705,324,256,398,164,0.757575758,1,0.862068966,25,33,1534
706,200,187,210,517,0.714285714,1,0.833333333,20,28,1570
707,88,446,564,279,0.692307692,1,0.818181818,18,26,1517
708,326,162,428,373,0.764705882,1,0.866666667,26,34,1569
709,325,525,512,180,0.666666667,1,0.8,14,21,1516
710,171,59,313,29,0.810810811,1,0.895522388,30,37,1549
711,638,276,552,293,0.705882353,1,0.827586207,24,34,1531
712,555,120,301,534,0.736842105,1,0.848484848,28,38,1544
713,55,463,520,88,0.666666667,1,0.8,18,27,1506
714,346,497,386,523,0.742857143,1,0.852459016,26,35,1505
715,433,28,267,132,0.64,1,0.780487805,16,25,1563
716,613,123,233,224,0.764705882,1,0.866666667,26,34,1522
717,303,539,267,99,0.787878788,1,0.881355932,26,33,1485
718,46,319,217,534,0.75862069,1,0.862745098,22,29,1493
719,569,475,466,24,0.714285714,1,0.833333333,20,28,1495
720,319,144,343,615,0.763157895,1,0.865671642,29,38,1480
721,600,213,288,33,0.769230769,1,0.869565217,30,39,1537
722,417,305,100,251,0.733333333,1,0.846153846,22,30,1503
723,123,631,538,38,0.8,1,0.888888889,28,35,1525
724,143,355,523,50,0.68,1,0.80952381,17,25,1525
725,584,551,228,283,0.772727273,1,0.871794872,34,44,1551
726,245,401,367,22,0.666666667,1,0.8,16,24,1474
727,546,425,263,462,0.714285714,1,0.833333333,20,28,1571
728,156,294,618,354,0.727272727,1,0.842105263,24,33,1508
729,448,587,325,392,0.75,1,0.857142857,24,32,1480
730,82,354,192,11,0.709677419,1,0.830188679,22,31,1569
731,488,651,400,403,0.5625,1,0.72,9,16,1484
732,501,98,614,209,0.708333333,1,0.829268293,17,24,1443
733,169,527,86,392,0.8,1,0.888888889,28,35,1468
734,253,633,330,11,0.695652174,1,0.820512821,16,23,1513
735,637,162,331,378,0.764705882,1,0.866666667,26,34,1536
736,578,587,215,348,0.709677419,1,0.830188679,22,31,1535
737,345,558,154,260,0.72,1,0.837209302,18,25,1508
738,424,125,214,341,0.794117647,1,0.885245902,27,34,1557
739,78,357,155,94,0.658536585,1,0.794117647,27,41,1521
740,268,329,127,143,0.777777778,1,0.875,28,36,1596
741,239,242,35,544,0.769230769,1,0.869565217,30,39,1555
742,251,470,584,351,0.741935484,1,0.851851852,23,31,1505
743,270,449,541,366,0.647058824,1,0.785714286,22,34,1448
744,475,363,84,26,0.804878049,1,0.891891892,33,41,1516
745,198,396,466,225,0.709677419,1,0.830188679,22,31,1441
746,379,483,476,19,0.736842105,1,0.848484848,28,38,1563
747,650,527,591,531,0.705882353,1,0.827586207,24,34,1525
748,133,207,155,642,0.538461538,1,0.7,14,26,1477
749,404,187,446,256,0.703703704,1,0.826086957,19,27,1504
750,91,206,25,51,0.771428571,1,0.870967742,27,35,1552
751,593,350,580,255,0.72,1,0.837209302,18,25,1525
752,158,401,274,355,0.689655172,1,0.816326531,20,29,1491
753,546,425,87,471,0.78125,1,0.877192982,25,32,1565
754,135,603,72,68,0.666666667,1,0.8,18,27,1484
755,113,257,72,347,0.771428571,1,0.870967742,27,35,1475
756,7,359,453,505,0.703703704,1,0.826086957,19,27,1622
757,509,501,73,76,0.689655172,1,0.816326531,20,29,1498
758,109,379,85,6,0.709677419,1,0.830188679,22,31,1456
759,452,336,194,466,0.607142857,1,0.755555556,17,28,1476
760,565,130,259,164,0.689655172,1,0.816326531,20,29,1598
761,497,120,316,211,0.6875,1,0.814814815,22,32,1487
762,165,72,406,171,0.703703704,1,0.826086957,19,27,1496
763,204,115,86,520,0.65625,1,0.79245283,21,32,1511
764,383,100,121,19,0.756756757,1,0.861538462,28,37,1491
765,352,129,648,407,0.684210526,1,0.8125,26,38,1514
766,39,292,489,257,0.829268293,1,0.906666667,34,41,1612
767,25,137,185,304,0.735294118,1,0.847457627,25,34,1498
768,570,73,313,556,0.794117647,1,0.885245902,27,34,1566
769,320,620,195,286,0.75,1,0.857142857,24,32,1450
770,400,361,537,475,0.724137931,1,0.84,21,29,1522
771,461,454,551,294,0.666666667,1,0.8,18,27,1481
772,166,281,21,594,0.742857143,1,0.852459016,26,35,1499
773,408,233,57,514,0.794871795,1,0.885714286,31,39,1542
774,222,240,277,213,0.78125,1,0.877192982,25,32,1577
775,75,547,169,436,0.735294118,1,0.847457627,25,34,1501
776,477,592,325,96,0.653846154,1,0.790697674,17,26,1565
777,13,407,60,420,0.771428571,1,0.870967742,27,35,1488
778,352,575,93,611,0.740740741,1,0.85106383,20,27,1525
779,361,483,617,568,0.78125,1,0.877192982,25,32,1561
780,639,304,643,315,0.6,1,0.75,12,20,1529
781,258,177,491,355,0.724137931,1,0.84,21,29,1563
782,391,190,412,564,0.636363636,1,0.777777778,14,22,1567
783,316,40,224,189,0.68,1,0.80952381,17,25,1498
784,18,490,610,546,0.805555556,1,0.892307692,29,36,1518
785,548,533,128,584,0.8,1,0.888888889,28,35,1525
786,595,130,601,422,0.741935484,1,0.851851852,23,31,1519
787,238,173,130,23,0.72972973,1,0.84375,27,37,1498
788,101,332,57,162,0.757575758,1,0.862068966,25,33,1525
789,28,239,561,445,0.692307692,1,0.818181818,18,26,1550
790,136,289,219,354,0.631578947,1,0.774193548,12,19,1496
791,443,518,610,553,0.766666667,1,0.867924528,23,30,1553
792,491,370,39,565,0.666666667,1,0.8,14,21,1557
793,65,536,522,147,0.774193548,1,0.872727273,24,31,1557
794,536,27,90,563,0.709677419,1,0.830188679,22,31,1494
795,162,604,387,221,0.763157895,1,0.865671642,29,38,1538
796,649,469,603,602,0.714285714,1,0.833333333,20,28,1600
797,31,109,107,108,0.64516129,1,0.784313725,20,31,1546
798,100,580,507,558,0.696969697,1,0.821428571,23,33,1534
799,198,352,330,82,0.8,1,0.888888889,28,35,1482
800,406,525,216,648,0.642857143,1,0.782608696,18,28,1513
801,618,635,6,539,0.666666667,1,0.8,18,27,1505
802,38,159,466,435,0.722222222,1,0.838709677,26,36,1520
803,11,473,648,56,0.787878788,1,0.881355932,26,33,1521
804,139,573,402,381,0.741935484,1,0.851851852,23,31,1537
805,501,98,400,153,0.730769231,1,0.844444444,19,26,1500
806,11,331,85,541,0.71875,1,0.836363636,23,32,1544
807,462,19,26,112,0.766666667,1,0.867924528,23,30,1585
808,236,544,477,430,0.766666667,1,0.867924528,23,30,1502
809,290,105,392,317,0.733333333,1,0.846153846,22,30,1466
810,231,551,305,548,0.805555556,1,0.892307692,29,36,1521
811,517,593,519,462,0.703703704,1,0.826086957,19,27,1525
812,537,41,649,588,0.733333333,1,0.846153846,22,30,1467
813,300,91,298,602,0.805555556,1,0.892307692,29,36,1573
814,418,191,471,568,0.676470588,1,0.807017544,23,34,1548
815,573,284,4,74,0.774193548,1,0.872727273,24,31,1568
816,187,559,547,386,0.75,1,0.857142857,21,28,1537
817,297,126,158,78,0.815789474,1,0.898550725,31,38,1589
818,373,506,538,432,0.744186047,1,0.853333333,32,43,1504
819,533,31,226,215,0.78125,1,0.877192982,25,32,1524
820,144,607,158,174,0.696969697,1,0.821428571,23,33,1418
821,257,69,559,340,0.75,1,0.857142857,24,32,1562
822,279,532,426,561,0.666666667,1,0.8,14,21,1509
823,510,649,292,116,0.7,1,0.823529412,21,30,1568
824,476,33,230,184,0.678571429,1,0.808510638,19,28,1549
825,433,268,266,182,0.733333333,1,0.846153846,22,30,1627
826,304,460,77,564,0.733333333,1,0.846153846,22,30,1526
827,94,304,640,69,0.727272727,1,0.842105263,24,33,1553
828,287,295,89,68,0.5,1,0.666666667,10,20,1507
829,430,20,387,346,0.692307692,1,0.818181818,18,26,1534
830,91,458,606,122,0.787878788,1,0.881355932,26,33,1578
831,278,629,174,477,0.733333333,1,0.846153846,22,30,1528
832,451,561,268,444,0.72,1,0.837209302,18,25,1512
833,158,275,207,153,0.703703704,1,0.826086957,19,27,1515
834,426,21,527,295,0.71875,1,0.836363636,23,32,1495
835,418,419,435,531,0.75,1,0.857142857,24,32,1620
836,44,501,626,197,0.764705882,1,0.866666667,26,34,1573
837,315,576,610,463,0.681818182,1,0.810810811,15,22,1493
838,292,302,307,24,0.64,1,0.780487805,16,25,1537
839,168,588,431,615,0.774193548,1,0.872727273,24,31,1545
840,134,101,52,432,0.740740741,1,0.85106383,20,27,1510
841,442,132,338,210,0.615384615,1,0.761904762,16,26,1482
842,545,493,417,414,0.771428571,1,0.870967742,27,35,1564
843,123,508,563,394,0.636363636,1,0.777777778,14,22,1501
844,409,274,538,582,0.742857143,1,0.852459016,26,35,1512
845,647,405,586,618,0.741935484,1,0.851851852,23,31,1491
846,181,540,108,137,0.666666667,1,0.8,14,21,1431
847,162,265,533,375,0.681818182,1,0.810810811,15,22,1538
848,280,326,203,234,0.678571429,1,0.808510638,19,28,1574
849,467,630,97,259,0.766666667,1,0.867924528,23,30,1529
850,304,414,50,550,0.708333333,1,0.829268293,17,24,1506
851,192,327,130,427,0.695652174,1,0.820512821,16,23,1492
852,117,230,326,74,0.785714286,1,0.88,33,42,1556
853,281,532,491,625,0.655172414,1,0.791666667,19,29,1474
854,459,344,49,548,0.757575758,1,0.862068966,25,33,1502
855,421,170,235,447,0.75,1,0.857142857,24,32,1507
856,513,164,458,34,0.757575758,1,0.862068966,25,33,1482
857,349,179,395,237,0.794871795,1,0.885714286,31,39,1543
858,459,585,526,258,0.733333333,1,0.846153846,22,30,1485
859,299,496,498,307,0.657142857,1,0.793103448,23,35,1566
860,104,297,616,544,0.733333333,1,0.846153846,22,30,1570
861,362,329,495,134,0.695652174,1,0.820512821,16,23,1553
862,448,519,359,476,0.653846154,1,0.790697674,17,26,1461
863,424,346,313,537,0.714285714,1,0.833333333,20,28,1570
864,647,533,57,490,0.72,1,0.837209302,18,25,1502
865,567,328,384,337,0.636363636,1,0.777777778,14,22,1555
866,224,518,282,526,0.774193548,1,0.872727273,24,31,1500
867,260,156,507,111,0.714285714,1,0.833333333,20,28,1527
868,204,591,606,610,0.702702703,1,0.825396825,26,37,1570
869,565,360,195,36,0.789473684,1,0.882352941,30,38,1602
870,558,35,203,52,0.655172414,1,0.791666667,19,29,1581
871,209,197,615,150,0.75,1,0.857142857,24,32,1589
872,183,574,542,347,0.592592593,1,0.744186047,16,27,1476
873,12,26,172,641,0.676470588,1,0.807017544,23,34,1496
874,510,59,61,345,0.6875,1,0.814814815,22,32,1533
875,541,488,181,150,0.692307692,1,0.818181818,18,26,1504
876,92,244,565,401,0.666666667,1,0.8,20,30,1550
877,465,26,363,107,0.771428571,1,0.870967742,27,35,1553
878,529,272,332,120,0.741935484,1,0.851851852,23,31,1535
879,592,642,269,502,0.777777778,1,0.875,28,36,1506
880,458,394,517,416,0.666666667,1,0.8,14,21,1546
881,133,86,220,226,0.740740741,1,0.85106383,20,27,1538
882,563,92,369,346,0.714285714,1,0.833333333,20,28,1481
883,169,3,64,46,0.783783784,1,0.878787879,29,37,1555
884,167,242,190,274,0.72,1,0.837209302,18,25,1492
885,6,291,589,370,0.75,1,0.857142857,24,32,1544
886,303,643,637,304,0.724137931,1,0.84,21,29,1510
887,594,447,507,104,0.666666667,1,0.8,14,21,1497
888,295,607,96,254,0.72,1,0.837209302,18,25,1472
889,402,535,385,602,0.714285714,1,0.833333333,20,28,1567
890,347,559,15,349,0.733333333,1,0.846153846,22,30,1506
891,529,451,266,593,0.771428571,1,0.870967742,27,35,1532
892,474,246,376,467,0.65625,1,0.79245283,21,32,1563
893,78,562,54,296,0.64,1,0.780487805,16,25,1474
894,417,314,538,521,0.703703704,1,0.826086957,19,27,1547
895,168,535,634,254,0.777777778,1,0.875,28,36,1539
896,17,650,304,542,0.727272727,1,0.842105263,24,33,1480
897,152,302,215,174,0.620689655,1,0.765957447,18,29,1496
898,533,286,57,393,0.655172414,1,0.791666667,19,29,1592
899,137,584,603,375,0.8,1,0.888888889,28,35,1492
900,65,86,354,598,0.681818182,1,0.810810811,15,22,1528
901,217,240,254,29,0.783783784,1,0.878787879,29,37,1503
902,485,441,451,106,0.75,1,0.857142857,24,32,1504
903,234,9,487,476,0.789473684,1,0.882352941,30,38,1576
904,458,257,481,202,0.677419355,1,0.807692308,21,31,1582
905,569,550,243,296,0.75,1,0.857142857,21,28,1493
906,442,253,282,172,0.64,1,0.780487805,16,25,1518
907,524,4,40,430,0.71875,1,0.836363636,23,32,1573
908,341,624,578,145,0.619047619,1,0.764705882,13,21,1540
909,557,221,346,589,0.714285714,1,0.833333333,25,35,1549
910,410,286,593,280,0.705882353,1,0.827586207,24,34,1498
911,395,249,259,528,0.75,1,0.857142857,24,32,1536
